 # Mass and radius (in solar units) of white dwarfs  (CO-core: New calculations following Camisassa et al. 2017,ONe-core:Camisassa et al. 2019)
#log(teff)/log(g)  7.50             7.60             7.70             7.80             7.90             8.00             8.10             8.20             8.30             8.40             8.50             8.60             8.70             8.80             8.90             9.00             9.10             9.20             9.30             9.40             9.50
  4.46             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.520   0.0150   0.559   0.0139   0.611   0.0129   0.666   0.0120   0.726   0.0112   0.787   0.0104   0.848   0.0096   0.910   0.0089   0.972   0.0082   1.030   0.0075   1.080   0.0068   1.128   0.0062   1.173   0.0057   1.213   0.0051   1.240   0.0047   1.261   0.0042   1.281   0.0038   1.302   0.0033
  4.48             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.522   0.0151   0.562   0.0139   0.614   0.0130   0.669   0.0121   0.727   0.0112   0.788   0.0104   0.850   0.0096   0.912   0.0089   0.973   0.0082   1.031   0.0075   1.081   0.0068   1.128   0.0062   1.173   0.0057   1.213   0.0051   1.240   0.0047   1.262   0.0042   1.283   0.0038   1.304   0.0033
  4.50             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.524   0.0151   0.565   0.0140   0.616   0.0130   0.671   0.0121   0.729   0.0112   0.790   0.0104   0.851   0.0096   0.913   0.0089   0.974   0.0082   1.032   0.0075   1.082   0.0068   1.129   0.0063   1.174   0.0057   1.214   0.0051   1.241   0.0047   1.263   0.0042   1.285   0.0038   1.306   0.0033
  4.52             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.527   0.0151   0.567   0.0140   0.619   0.0130   0.673   0.0121   0.731   0.0112   0.792   0.0104   0.853   0.0097   0.914   0.0089   0.975   0.0082   1.033   0.0075   1.082   0.0068   1.130   0.0063   1.174   0.0057   1.214   0.0051   1.242   0.0047   1.265   0.0042   1.289   0.0038   1.312   0.0033
  4.54             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.529   0.0152   0.570   0.0140   0.622   0.0131   0.676   0.0121   0.733   0.0113   0.794   0.0105   0.855   0.0097   0.916   0.0089   0.976   0.0082   1.034   0.0075   1.083   0.0068   1.130   0.0063   1.175   0.0057   1.215   0.0052   1.246   0.0047   1.274   0.0042   1.302   0.0037   1.331   0.0033
  4.56             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.532   0.0152   0.573   0.0141   0.625   0.0131   0.678   0.0122   0.735   0.0113   0.796   0.0105   0.856   0.0097   0.917   0.0089   0.977   0.0082   1.035   0.0075   1.084   0.0068   1.131   0.0063   1.175   0.0057   1.215   0.0052   1.248   0.0047   1.277   0.0042   1.307   0.0037   1.337   0.0033
  4.58             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.534   0.0152   0.577   0.0141   0.628   0.0131   0.681   0.0122   0.737   0.0113   0.798   0.0105   0.858   0.0097   0.919   0.0089   0.979   0.0082   1.036   0.0075   1.084   0.0068   1.131   0.0063   1.175   0.0057   1.215   0.0052   1.248   0.0047   1.278   0.0042   1.308   0.0037   1.338   0.0033
  4.60             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.537   0.0153   0.580   0.0141   0.631   0.0132   0.683   0.0122   0.740   0.0113   0.800   0.0105   0.860   0.0097   0.920   0.0089   0.980   0.0082   1.037   0.0075   1.085   0.0069   1.132   0.0063   1.176   0.0057   1.216   0.0052   1.248   0.0047   1.278   0.0042   1.308   0.0037   1.338   0.0033
  4.62             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.540   0.0153   0.583   0.0142   0.634   0.0132   0.686   0.0122   0.742   0.0113   0.802   0.0105   0.861   0.0097   0.922   0.0089   0.981   0.0082   1.039   0.0075   1.086   0.0069   1.133   0.0063   1.177   0.0057   1.216   0.0052   1.249   0.0047   1.278   0.0042   1.308   0.0037   1.338   0.0033
  4.64             0.000   0.0000   0.000   0.0000   0.516   0.0168   0.542   0.0153   0.587   0.0142   0.637   0.0132   0.689   0.0123   0.744   0.0113   0.804   0.0105   0.863   0.0097   0.923   0.0090   0.983   0.0082   1.040   0.0075   1.087   0.0069   1.134   0.0063   1.177   0.0057   1.217   0.0052   1.249   0.0047   1.279   0.0042   1.309   0.0037   1.338   0.0033
