 #(CO-core: New calculations, following Camisassa et al. 2017, ONe-core: Camisassa et al. 2019) 
 #Log(g) log(teff) mWD    tcool(gyr)  R(Rsun)   core   log(L)    Mzams       G       Bp      Rp
  8.50   3.780   0.890     6.51317    0.008783   CO    -4.038    0.000   14.7986   15.0924   14.3252
  8.50   3.760   0.890     6.71888    0.008783   CO    -4.118    0.000   14.9901   15.3210   14.4798
  8.50   3.740   0.889     6.92074    0.008782   CO    -4.198    0.000   15.1872   15.5569   14.6398
  8.50   3.720   0.889     7.12188    0.008782   CO    -4.278    0.000   15.3944   15.8055   14.8094
  8.50   3.700   0.889     7.31398    0.008782   CO    -4.358    0.000   15.6002   16.0533   14.9790
  8.50   3.680   0.889     7.49428    0.008782   CO    -4.438    0.000   15.8158   16.3138   15.1580
  8.50   3.660   0.889     7.66378    0.008782   CO    -4.518    0.000   16.0345   16.5787   15.3409
  8.50   3.640   0.889     7.82556    0.008781   CO    -4.598    0.000   16.2620   16.8552   15.5327
  8.50   3.620   0.889     7.98200    0.008781   CO    -4.678    0.000   16.4908   17.1342   15.7271
  8.50   3.600   0.889     8.13039    0.008781   CO    -4.758    0.000   16.7240   17.4193   15.9269
  8.50   3.580   0.889     8.25768    0.008781   CO    -4.838    0.000   16.9613   17.7105   16.1317
  8.50   3.560   0.889     8.37294    0.008781   CO    -4.918    0.000   17.1989   18.0027   16.3383
  8.50   3.540   0.889     8.46449    0.008781   CO    -4.998    0.000   17.4425   18.3032   16.5517
  8.50   3.520   0.889     8.53828    0.008781   CO    -5.078    0.000   17.6911   18.6110   16.7709
  8.50   3.500   0.889     8.60330    0.008781   CO    -5.158    0.000   17.9375   18.9173   16.9897
  8.50   3.480   0.889     8.66692    0.008781   CO    -5.238    0.000   18.1886   19.2297   17.2143
  8.50   3.460   0.889     8.73055    0.008781   CO    -5.318    0.000   18.4462   19.5522   17.4456
  8.50   3.440   0.889     8.79417    0.008781   CO    -5.398    0.000   18.7029   19.8744   17.6777
  8.50   3.420   0.889     8.85780    0.008781   CO    -5.478    0.000   18.9599   20.1981   17.9114
  8.50   3.400   0.889     8.92142    0.008781   CO    -5.558    0.000   19.2233   20.5295   18.1524
  8.60   4.900   1.003     0.00043    0.008309   CO     0.394    0.000    9.5800    9.3058    9.9214
  8.60   4.880   1.001     0.00049    0.008300   CO     0.313    0.000    9.6296    9.3573    9.9675
  8.60   4.860   0.999     0.00055    0.008292   CO     0.233    0.000    9.6797    9.4089   10.0147
  8.60   4.840   0.997     0.00061    0.008286   CO     0.152    0.000    9.7302    9.4608   10.0627
  8.60   4.820   0.996     0.00069    0.008279   CO     0.071    0.000    9.7812    9.5132   10.1110
  8.60   4.800   0.994     0.00078    0.008273   CO    -0.010    0.000    9.8496    9.5847   10.1757
  8.60   4.780   0.993     0.00088    0.008267   CO    -0.090    0.000    9.8870    9.6224   10.2129
  8.60   4.760   0.991     0.00100    0.008261   CO    -0.171    0.000    9.9259    9.6622   10.2499
  8.60   4.740   0.990     0.00115    0.008255   CO    -0.252    0.000    9.9726    9.7099   10.2943
  8.60   4.720   0.988     0.00133    0.008250   CO    -0.332    0.000   10.0402    9.7790   10.3584
  8.60   4.700   0.987     0.00156    0.008244   CO    -0.413    0.000   10.1913    9.9346   10.5011
  8.60   4.680   0.985     0.00186    0.008239   CO    -0.493    0.000   10.4279   10.1840   10.7161
  8.60   4.660   0.984     0.00226    0.008233   CO    -0.574    0.000   10.5602   10.3255   10.8330
  8.60   4.640   0.983     0.00285    0.008228   CO    -0.655    0.000   10.6655   10.4380   10.9262
  8.60   4.620   0.981     0.00378    0.008222   CO    -0.735    0.000   10.7586   10.5378   11.0087
  8.60   4.600   0.980     0.00541    0.008217   CO    -0.816    0.000   10.8448   10.6302   11.0848
  8.60   4.580   0.979     0.00830    0.008211   CO    -0.896    0.000   10.9268   10.7184   11.1567
  8.60   4.560   0.977     0.01292    0.008205   CO    -0.977    0.000   11.0056   10.8034   11.2255
  8.60   4.540   0.976     0.01952    0.008200   CO    -1.058    0.000   11.0817   10.8857   11.2912
  8.60   4.520   0.975     0.02820    0.008195   CO    -1.138    0.000   11.1526   10.9629   11.3514
  8.60   4.500   0.974     0.03887    0.008190   CO    -1.219    0.000   11.2163   11.0325   11.4044
  8.60   4.480   0.973     0.05143    0.008185   CO    -1.299    0.000   11.2720   11.0934   11.4500
  8.60   4.460   0.972     0.06589    0.008181   CO    -1.380    0.000   11.3198   11.1458   11.4894
  8.60   4.440   0.971     0.08226    0.008177   CO    -1.460    0.000   11.3595   11.1892   11.5222
  8.60   4.420   0.970     0.10067    0.008173   CO    -1.540    0.000   11.3913   11.2238   11.5486
  8.60   4.400   0.969     0.12127    0.008169   CO    -1.621    0.000   11.4169   11.2517   11.5699
  8.60   4.380   0.968     0.14425    0.008165   CO    -1.701    0.000   11.4447   11.2818   11.5931
  8.60   4.360   0.967     0.16983    0.008161   CO    -1.782    0.000   11.4896   11.3304   11.6312
  8.60   4.340   0.966     0.19826    0.008158   CO    -1.862    0.000   11.5501   11.3956   11.6834
  8.60   4.320   0.966     0.22970    0.008154   CO    -1.942    0.000   11.6217   11.4719   11.7465
  8.60   4.300   0.965     0.26470    0.008151   CO    -2.023    0.000   11.7021   11.5568   11.8189
  8.60   4.280   0.964     0.30373    0.008149   CO    -2.103    0.000   11.7897   11.6485   11.8991
  8.60   4.260   0.964     0.34732    0.008146   CO    -2.183    0.000   11.8833   11.7458   11.9856
  8.60   4.240   0.963     0.39611    0.008144   CO    -2.263    0.000   11.9804   11.8470   12.0752
  8.60   4.220   0.963     0.45082    0.008141   CO    -2.344    0.000   12.0778   11.9493   12.1638
  8.60   4.200   0.962     0.51226    0.008139   CO    -2.424    0.000   12.1748   12.0523   12.2506
  8.60   4.180   0.962     0.58121    0.008137   CO    -2.504    0.000   12.2720   12.1563   12.3359
  8.60   4.160   0.961     0.65857    0.008135   CO    -2.584    0.000   12.3692   12.2615   12.4198
  8.60   4.140   0.961     0.74540    0.008134   CO    -2.664    0.000   12.4668   12.3681   12.5025
  8.60   4.120   0.960     0.84296    0.008132   CO    -2.745    0.000   12.5655   12.4770   12.5848
  8.60   4.100   0.960     0.95458    0.008130   CO    -2.825    0.000   12.6666   12.5895   12.6682
  8.60   4.080   0.960     1.08916    0.008129   CO    -2.905    0.000   12.7708   12.7065   12.7526
  8.60   4.060   0.959     1.25072    0.008127   CO    -2.985    0.000   12.8799   12.8293   12.8410
  8.60   4.040   0.959     1.48440    0.008125   CO    -3.065    0.000   12.9950   12.9589   12.9344
  8.60   4.020   0.958     1.78781    0.008123   CO    -3.145    0.000   13.1146   13.0945   13.0302
  8.60   4.000   0.958     2.14035    0.008122   CO    -3.226    0.000   13.2228   13.2218   13.1111
  8.60   3.980   0.958     2.49699    0.008120   CO    -3.306    0.000   13.3512   13.3688   13.2129
  8.60   3.960   0.957     2.85744    0.008119   CO    -3.386    0.000   13.4840   13.5218   13.3172
  8.60   3.940   0.957     3.20587    0.008118   CO    -3.466    0.000   13.6234   13.6827   13.4271
  8.60   3.920   0.957     3.52910    0.008117   CO    -3.546    0.000   13.7689   13.8511   13.5422
  8.60   3.900   0.957     3.82297    0.008116   CO    -3.626    0.000   13.9197   14.0263   13.6612
  8.60   3.880   0.957     4.09203    0.008115   CO    -3.706    0.000   14.0811   14.2144   13.7892
  8.60   3.860   0.957     4.33423    0.008115   CO    -3.786    0.000   14.2393   14.3995   13.9146
  8.60   3.840   0.956     4.56118    0.008115   CO    -3.866    0.000   14.4424   14.6412   14.0721
  8.60   3.820   0.956     4.77250    0.008114   CO    -3.946    0.000   14.6074   14.8348   14.2047
  8.60   3.800   0.956     4.97243    0.008114   CO    -4.026    0.000   14.7879   15.0478   14.3499
  8.60   3.780   0.956     5.16885    0.008114   CO    -4.106    0.000   14.9686   15.2621   14.4956
  8.60   3.760   0.956     5.34485    0.008114   CO    -4.186    0.000   15.1632   15.4942   14.6528
  8.60   3.740   0.956     5.51389    0.008113   CO    -4.266    0.000   15.3623   15.7326   14.8143
  8.60   3.720   0.956     5.67507    0.008113   CO    -4.346    0.000   15.5692   15.9808   14.9838
  8.60   3.700   0.956     5.82778    0.008113   CO    -4.427    0.000   15.7769   16.2309   15.1549
  8.60   3.680   0.956     5.97158    0.008113   CO    -4.507    0.000   15.9933   16.4923   15.3344
  8.60   3.660   0.956     6.10606    0.008113   CO    -4.587    0.000   16.2140   16.7599   15.5191
  8.60   3.640   0.956     6.22998    0.008113   CO    -4.667    0.000   16.4433   17.0386   15.7123
  8.60   3.620   0.956     6.34545    0.008113   CO    -4.747    0.000   16.6734   17.3193   15.9078
  8.60   3.600   0.956     6.45163    0.008113   CO    -4.827    0.000   16.9096   17.6083   16.1100
  8.60   3.580   0.956     6.54373    0.008113   CO    -4.907    0.000   17.1487   17.9019   16.3164
  8.60   3.560   0.956     6.62417    0.008113   CO    -4.987    0.000   17.3892   18.1981   16.5255
  8.60   3.540   0.956     6.69544    0.008112   CO    -5.067    0.000   17.6370   18.5042   16.7426
  8.60   3.520   0.956     6.75951    0.008112   CO    -5.147    0.000   17.8874   18.8147   16.9634
  8.60   3.500   0.956     6.81981    0.008112   CO    -5.227    0.000   18.1377   19.1263   17.1856
  8.60   3.480   0.956     6.87971    0.008113   CO    -5.307    0.000   18.3980   19.4507   17.4184
  8.60   3.460   0.956     6.93934    0.008113   CO    -5.387    0.000   18.6538   19.7716   17.6482
  8.60   3.440   0.956     6.99880    0.008113   CO    -5.467    0.000   18.9132   20.0980   17.8828
  8.60   3.420   0.956     7.05816    0.008113   CO    -5.547    0.000   19.1771   20.4305   18.1229
  8.60   3.400   0.956     7.11753    0.008113   CO    -5.627    0.000   19.4490   20.7740   18.3717
  8.70   4.900   1.053     0.00034    0.007526   ONe    0.316    0.000    9.7949    9.5207   10.1363
  8.70   4.880   1.052     0.00039    0.007519   ONe    0.236    0.000    9.8441    9.5718   10.1820
  8.70   4.860   1.051     0.00044    0.007514   ONe    0.155    0.000    9.8938    9.6230   10.2288
  8.70   4.840   1.050     0.00050    0.007508   ONe    0.075    0.000    9.9442    9.6749   10.2767
  8.70   4.820   1.049     0.00057    0.007503   ONe   -0.005    0.000   10.0156    9.7514   10.3388
  8.70   4.800   1.050     0.00074    0.007575   CO    -0.086    0.000   10.0365    9.7713   10.3630
  8.70   4.780   1.048     0.00085    0.007571   CO    -0.166    0.000   10.0748    9.8100   10.4007
  8.70   4.760   1.047     0.00098    0.007567   CO    -0.247    0.000   10.1142    9.8503   10.4381
  8.70   4.740   1.046     0.00115    0.007563   CO    -0.327    0.000   10.1628    9.9000   10.4842
  8.70   4.720   1.045     0.00137    0.007559   CO    -0.408    0.000   10.2357    9.9747   10.5531
  8.70   4.700   1.044     0.00168    0.007555   CO    -0.489    0.000   10.4080   10.1524   10.7151
  8.70   4.680   1.042     0.00213    0.007551   CO    -0.569    0.000   10.6307   10.3880   10.9158
  8.70   4.660   1.041     0.00286    0.007547   CO    -0.650    0.000   10.7576   10.5237   11.0279
  8.70   4.640   1.040     0.00423    0.007543   CO    -0.730    0.000   10.8606   10.6339   11.1190
  8.70   4.620   1.039     0.00688    0.007538   CO    -0.811    0.000   10.9522   10.7321   11.1999
  8.70   4.600   1.037     0.01135    0.007534   CO    -0.891    0.000   11.0374   10.8235   11.2751
  8.70   4.580   1.036     0.01770    0.007530   CO    -0.972    0.000   11.1188   10.9110   11.3463
  8.70   4.560   1.035     0.02591    0.007525   CO    -1.052    0.000   11.1969   10.9953   11.4143
  8.70   4.540   1.034     0.03589    0.007522   CO    -1.133    0.000   11.2716   11.0762   11.4785
  8.70   4.520   1.033     0.04755    0.007518   CO    -1.213    0.000   11.3400   11.1507   11.5363
  8.70   4.500   1.032     0.06089    0.007515   CO    -1.293    0.000   11.4004   11.2168   11.5862
  8.70   4.480   1.031     0.07594    0.007512   CO    -1.374    0.000   11.4527   11.2741   11.6291
  8.70   4.460   1.030     0.09286    0.007509   CO    -1.454    0.000   11.4974   11.3230   11.6658
  8.70   4.440   1.030     0.11178    0.007506   CO    -1.534    0.000   11.5343   11.3633   11.6963
  8.70   4.420   1.029     0.13291    0.007503   CO    -1.615    0.000   11.5637   11.3954   11.7206
  8.70   4.400   1.028     0.15644    0.007501   CO    -1.695    0.000   11.5883   11.4222   11.7410
  8.70   4.380   1.027     0.18265    0.007498   CO    -1.775    0.000   11.6199   11.4565   11.7676
  8.70   4.360   1.027     0.21184    0.007495   CO    -1.856    0.000   11.6691   11.5098   11.8095
  8.70   4.340   1.026     0.24437    0.007493   CO    -1.936    0.000   11.7324   11.5778   11.8644
  8.70   4.320   1.025     0.28040    0.007491   CO    -2.016    0.000   11.8058   11.6560   11.9293
  8.70   4.300   1.025     0.32054    0.007489   CO    -2.096    0.000   11.8878   11.7424   12.0035
  8.70   4.280   1.024     0.36545    0.007487   CO    -2.177    0.000   11.9766   11.8350   12.0851
  8.70   4.260   1.024     0.41581    0.007485   CO    -2.257    0.000   12.0709   11.9331   12.1725
  8.70   4.240   1.023     0.47243    0.007484   CO    -2.337    0.000   12.1679   12.0340   12.2622
  8.70   4.220   1.023     0.53611    0.007482   CO    -2.417    0.000   12.2653   12.1357   12.3505
  8.70   4.200   1.023     0.60758    0.007481   CO    -2.497    0.000   12.3623   12.2379   12.4366
  8.70   4.180   1.022     0.68735    0.007479   CO    -2.578    0.000   12.4589   12.3411   12.5211
  8.70   4.160   1.022     0.77611    0.007478   CO    -2.658    0.000   12.5551   12.4456   12.6042
  8.70   4.140   1.022     0.88324    0.007477   CO    -2.738    0.000   12.6506   12.5516   12.6863
  8.70   4.120   1.021     1.01616    0.007476   CO    -2.818    0.000   12.7487   12.6601   12.7683
  8.70   4.100   1.021     1.16706    0.007474   CO    -2.898    0.000   12.8497   12.7725   12.8515
  8.70   4.080   1.021     1.35702    0.007473   CO    -2.978    0.000   12.9536   12.8892   12.9356
  8.70   4.060   1.020     1.58757    0.007472   CO    -3.058    0.000   13.0627   13.0120   13.0240
  8.70   4.040   1.020     1.85794    0.007471   CO    -3.138    0.000   13.1777   13.1414   13.1174
  8.70   4.020   1.020     2.16456    0.007470   CO    -3.219    0.000   13.2977   13.2774   13.2135
  8.70   4.000   1.019     2.50693    0.007468   CO    -3.299    0.000   13.4052   13.4039   13.2939
  8.70   3.980   1.019     2.85772    0.007467   CO    -3.379    0.000   13.5328   13.5506   13.3940
  8.70   3.960   1.019     3.19206    0.007467   CO    -3.459    0.000   13.6660   13.7040   13.4989
  8.70   3.940   1.019     3.50032    0.007466   CO    -3.539    0.000   13.8059   13.8655   13.6093
  8.70   3.920   1.019     3.77395    0.007465   CO    -3.619    0.000   13.9505   14.0328   13.7236
  8.70   3.900   1.018     4.02164    0.007465   CO    -3.699    0.000   14.1015   14.2084   13.8428
  8.70   3.880   1.018     4.24480    0.007465   CO    -3.779    0.000   14.2620   14.3952   13.9701
  8.70   3.860   1.018     4.44688    0.007464   CO    -3.859    0.000   14.4204   14.5805   14.0957
  8.70   3.840   1.018     4.63696    0.007464   CO    -3.939    0.000   14.6245   14.8236   14.2538
  8.70   3.820   1.018     4.81368    0.007464   CO    -4.019    0.000   14.7911   15.0188   14.3880
  8.70   3.800   1.018     4.97769    0.007464   CO    -4.099    0.000   14.9703   15.2304   14.5322
  8.70   3.780   1.018     5.13738    0.007463   CO    -4.179    0.000   15.1528   15.4469   14.6791
  8.70   3.760   1.018     5.27942    0.007463   CO    -4.259    0.000   15.3466   15.6779   14.8357
  8.70   3.740   1.018     5.41328    0.007463   CO    -4.339    0.000   15.5477   15.9187   14.9988
  8.70   3.720   1.018     5.53857    0.007463   CO    -4.419    0.000   15.7529   16.1649   15.1671
  8.70   3.700   1.018     5.65553    0.007463   CO    -4.499    0.000   15.9620   16.4168   15.3392
  8.70   3.680   1.018     5.76415    0.007463   CO    -4.579    0.000   16.1788   16.6787   15.5191
  8.70   3.660   1.018     5.86433    0.007463   CO    -4.659    0.000   16.4023   16.9497   15.7061
  8.70   3.640   1.018     5.95570    0.007463   CO    -4.739    0.000   16.6325   17.2297   15.9001
  8.70   3.620   1.018     6.04021    0.007463   CO    -4.819    0.000   16.8648   17.5132   16.0974
  8.70   3.600   1.018     6.11689    0.007463   CO    -4.899    0.000   17.1034   17.8054   16.3017
  8.70   3.580   1.018     6.18270    0.007463   CO    -4.979    0.000   17.3448   18.1020   16.5100
  8.70   3.560   1.018     6.23955    0.007463   CO    -5.059    0.000   17.5881   18.4018   16.7216
  8.70   3.540   1.018     6.28933    0.007463   CO    -5.139    0.000   17.8395   18.7128   16.9417
  8.70   3.520   1.018     6.33376    0.007463   CO    -5.219    0.000   18.0925   19.0269   17.1649
  8.70   3.500   1.018     6.37404    0.007463   CO    -5.299    0.000   18.3469   19.3438   17.3908
  8.70   3.480   1.018     6.41133    0.007463   CO    -5.379    0.000   18.6078   19.6698   17.6240
  8.70   3.460   1.018     6.44649    0.007463   CO    -5.459    0.000   18.8713   20.0008   17.8609
  8.70   3.440   1.018     6.48043    0.007463   CO    -5.539    0.000   19.1345   20.3325   18.0989
  8.70   3.420   1.018     6.51388    0.007463   CO    -5.619    0.000   19.4035   20.6718   18.3439
  8.70   3.400   1.018     6.54732    0.007463   CO    -5.699    0.000   19.6803   21.0227   18.5973
  8.80   4.900   1.099     0.00034    0.006909   ONe    0.234    0.000    9.9804    9.7062   10.3218
  8.80   4.880   1.098     0.00039    0.006905   ONe    0.154    0.000   10.0291    9.7568   10.3669
  8.80   4.860   1.097     0.00044    0.006901   ONe    0.073    0.000   10.0785    9.8077   10.4135
  8.80   4.840   1.096     0.00050    0.006897   ONe   -0.007    0.000   10.1284    9.8590   10.4609
  8.80   4.820   1.095     0.00057    0.006893   ONe   -0.087    0.000   10.2003    9.9353   10.5251
  8.80   4.800   1.094     0.00066    0.006890   ONe   -0.168    0.000   10.2413    9.9757   10.5687
  8.80   4.780   1.093     0.00077    0.006886   ONe   -0.248    0.000   10.2776   10.0126   10.6036
  8.80   4.760   1.092     0.00091    0.006883   ONe   -0.328    0.000   10.3181   10.0541   10.6419
  8.80   4.740   1.092     0.00110    0.006879   ONe   -0.409    0.000   10.3689   10.1061   10.6900
  8.80   4.720   1.091     0.00137    0.006876   ONe   -0.489    0.000   10.4486   10.1878   10.7651
  8.80   4.700   1.090     0.00179    0.006872   ONe   -0.569    0.000   10.6421   10.3878   10.9462
  8.80   4.680   1.089     0.00256    0.006869   ONe   -0.650    0.000   10.8486   10.6070   11.1307
  8.80   4.660   1.088     0.00421    0.006865   ONe   -0.730    0.000   10.9712   10.7381   11.2390
  8.80   4.640   1.087     0.00789    0.006861   ONe   -0.811    0.000   11.0723   10.8462   11.3284
  8.80   4.620   1.086     0.01395    0.006857   ONe   -0.891    0.000   11.1628   10.9432   11.4083
  8.80   4.600   1.085     0.02182    0.006853   ONe   -0.971    0.000   11.2473   11.0339   11.4827
  8.80   4.580   1.084     0.03118    0.006849   ONe   -1.052    0.000   11.3280   11.1208   11.5533
  8.80   4.560   1.084     0.04192    0.006846   ONe   -1.132    0.000   11.4056   11.2046   11.6206
  8.80   4.540   1.083     0.05405    0.006843   ONe   -1.212    0.000   11.4785   11.2837   11.6831
  8.80   4.520   1.082     0.06768    0.006841   ONe   -1.292    0.000   11.5442   11.3554   11.7382
  8.80   4.500   1.082     0.08292    0.006838   ONe   -1.373    0.000   11.6014   11.4180   11.7853
  8.80   4.480   1.081     0.09999    0.006836   ONe   -1.453    0.000   11.6506   11.4718   11.8256
  8.80   4.460   1.080     0.11905    0.006834   ONe   -1.533    0.000   11.6924   11.5176   11.8600
  8.80   4.440   1.080     0.14030    0.006832   ONe   -1.613    0.000   11.7268   11.5552   11.8884
  8.80   4.420   1.079     0.16399    0.006830   ONe   -1.693    0.000   11.7544   11.5852   11.9112
  8.80   4.400   1.079     0.19047    0.006828   ONe   -1.774    0.000   11.7802   11.6134   11.9327
  8.80   4.380   1.079     0.21992    0.006826   ONe   -1.854    0.000   11.8154   11.6516   11.9624
  8.80   4.360   1.078     0.25260    0.006824   ONe   -1.934    0.000   11.8685   11.7090   12.0078
  8.80   4.340   1.078     0.28913    0.006823   ONe   -2.014    0.000   11.9344   11.7797   12.0651
  8.80   4.320   1.078     0.33005    0.006821   ONe   -2.094    0.000   12.0094   11.8594   12.1318
  8.80   4.300   1.077     0.37645    0.006820   ONe   -2.174    0.000   12.0928   11.9471   12.2076
  8.80   4.280   1.079     0.43557    0.006822   ONe   -2.254    0.000   12.1819   12.0400   12.2899
  8.80   4.260   1.079     0.51318    0.006821   ONe   -2.334    0.000   12.2766   12.1383   12.3778
  8.80   4.240   1.079     0.60011    0.006820   ONe   -2.414    0.000   12.3739   12.2396   12.4677
  8.80   4.220   1.078     0.69344    0.006818   ONe   -2.494    0.000   12.4710   12.3415   12.5564
  8.80   4.200   1.078     0.79267    0.006817   ONe   -2.574    0.000   12.5666   12.4429   12.6422
  8.80   4.180   1.078     0.89741    0.006816   ONe   -2.654    0.000   12.6616   12.5449   12.7255
  8.80   4.160   1.078     1.00722    0.006815   ONe   -2.734    0.000   12.7572   12.6486   12.8079
  8.80   4.140   1.077     1.12226    0.006814   ONe   -2.814    0.000   12.8531   12.7539   12.8890
  8.80   4.120   1.077     1.24375    0.006812   ONe   -2.894    0.000   12.9509   12.8621   12.9707
  8.80   4.100   1.077     1.37224    0.006811   ONe   -2.974    0.000   13.0518   12.9744   13.0538
  8.80   4.080   1.077     1.51060    0.006810   ONe   -3.055    0.000   13.1557   13.0912   13.1379
  8.80   4.060   1.076     1.66482    0.006809   ONe   -3.135    0.000   13.2649   13.2140   13.2264
  8.80   4.040   1.076     1.83500    0.006808   ONe   -3.215    0.000   13.3807   13.3443   13.3206
  8.80   4.020   1.076     2.02045    0.006808   ONe   -3.295    0.000   13.5003   13.4798   13.4163
  8.80   4.000   1.076     2.22859    0.006807   ONe   -3.375    0.000   13.6064   13.6053   13.4948
  8.80   3.980   1.076     2.44164    0.006806   ONe   -3.455    0.000   13.7338   13.7517   13.5949
  8.80   3.960   1.076     2.65256    0.006806   ONe   -3.535    0.000   13.8677   13.9060   13.7002
  8.80   3.940   1.076     2.85226    0.006805   ONe   -3.615    0.000   14.0065   14.0663   13.8097
  8.80   3.920   1.075     3.03709    0.006805   ONe   -3.695    0.000   14.1514   14.2339   13.9241
  8.80   3.900   1.075     3.20606    0.006805   ONe   -3.775    0.000   14.3027   14.4097   14.0437
  8.80   3.880   1.075     3.36395    0.006804   ONe   -3.855    0.000   14.4593   14.5922   14.1678
  8.80   3.860   1.075     3.50718    0.006804   ONe   -3.935    0.000   14.6217   14.7819   14.2967
  8.80   3.840   1.075     3.64159    0.006804   ONe   -4.015    0.000   14.8202   15.0182   14.4505
  8.80   3.820   1.075     3.76471    0.006804   ONe   -4.095    0.000   14.9917   15.2195   14.5885
  8.80   3.800   1.075     3.87800    0.006804   ONe   -4.175    0.000   15.1731   15.4334   14.7346
  8.80   3.780   1.075     3.98504    0.006804   ONe   -4.255    0.000   15.3559   15.6504   14.8816
  8.80   3.760   1.075     4.07804    0.006804   ONe   -4.335    0.000   15.5489   15.8804   15.0377
  8.80   3.740   1.075     4.16362    0.006804   ONe   -4.415    0.000   15.7522   16.1240   15.2026
  8.80   3.720   1.075     4.24197    0.006804   ONe   -4.495    0.000   15.9540   16.3659   15.3681
  8.80   3.700   1.075     4.31372    0.006803   ONe   -4.575    0.000   16.1676   16.6234   15.5440
  8.80   3.680   1.075     4.37895    0.006803   ONe   -4.655    0.000   16.3842   16.8851   15.7237
  8.80   3.660   1.075     4.43812    0.006803   ONe   -4.735    0.000   16.6101   17.1591   15.9126
  8.80   3.640   1.075     4.49133    0.006803   ONe   -4.815    0.000   16.8412   17.4403   16.1074
  8.80   3.620   1.075     4.53958    0.006803   ONe   -4.895    0.000   17.0754   17.7262   16.3064
  8.80   3.600   1.075     4.58254    0.006803   ONe   -4.975    0.000   17.3162   18.0213   16.5125
  8.80   3.580   1.075     4.61874    0.006803   ONe   -5.055    0.000   17.5596   18.3205   16.7225
  8.80   3.560   1.075     4.64940    0.006803   ONe   -5.135    0.000   17.8067   18.6251   16.9374
  8.80   3.540   1.075     4.67591    0.006803   ONe   -5.215    0.000   18.0606   18.9397   17.1597
  8.80   3.520   1.075     4.69938    0.006803   ONe   -5.295    0.000   18.3169   19.2582   17.3858
  8.80   3.500   1.075     4.72231    0.006803   ONe   -5.375    0.000   18.5743   19.5791   17.6145
  8.80   3.480   1.075     4.74524    0.006803   ONe   -5.455    0.000   18.8423   19.9146   17.8540
  8.80   3.460   1.075     4.76816    0.006803   ONe   -5.535    0.000   19.1064   20.2469   18.0915
  8.80   3.440   1.075     4.79109    0.006803   ONe   -5.615    0.000   19.3747   20.5857   18.3343
  8.80   3.420   1.075     4.81402    0.006804   ONe   -5.695    0.000   19.6490   20.9322   18.5842
  8.80   3.400   1.075     4.83695    0.006804   ONe   -5.775    0.000   19.9233   21.2787   18.8341
  8.90   4.900   1.145     0.00032    0.006293   ONe    0.152    0.000   10.1832    9.9090   10.5246
  8.90   4.880   1.144     0.00036    0.006291   ONe    0.071    0.000   10.2314    9.9591   10.5692
  8.90   4.860   1.143     0.00042    0.006289   ONe   -0.009    0.000   10.2802   10.0094   10.6152
  8.90   4.840   1.143     0.00048    0.006287   ONe   -0.089    0.000   10.3296   10.0602   10.6621
  8.90   4.820   1.142     0.00056    0.006284   ONe   -0.170    0.000   10.4008   10.1351   10.7272
  8.90   4.800   1.141     0.00066    0.006282   ONe   -0.250    0.000   10.4382   10.1723   10.7658
  8.90   4.780   1.140     0.00080    0.006280   ONe   -0.330    0.000   10.4747   10.2095   10.8006
  8.90   4.760   1.139     0.00099    0.006278   ONe   -0.410    0.000   10.5160   10.2519   10.8397
  8.90   4.740   1.138     0.00131    0.006276   ONe   -0.491    0.000   10.5692   10.3064   10.8900
  8.90   4.720   1.138     0.00191    0.006274   ONe   -0.571    0.000   10.6568   10.3963   10.9723
  8.90   4.700   1.137     0.00333    0.006271   ONe   -0.652    0.000   10.8693   10.6164   11.1699
  8.90   4.680   1.136     0.00626    0.006269   ONe   -0.732    0.000   11.0586   10.8180   11.3380
  8.90   4.660   1.135     0.01053    0.006266   ONe   -0.812    0.000   11.1767   10.9444   11.4422
  8.90   4.640   1.134     0.01637    0.006264   ONe   -0.893    0.000   11.2753   11.0499   11.5293
  8.90   4.620   1.133     0.02391    0.006261   ONe   -0.973    0.000   11.3643   11.1453   11.6077
  8.90   4.600   1.132     0.03294    0.006259   ONe   -1.053    0.000   11.4480   11.2352   11.6812
  8.90   4.580   1.131     0.04334    0.006257   ONe   -1.134    0.000   11.5280   11.3214   11.7511
  8.90   4.560   1.131     0.05515    0.006255   ONe   -1.214    0.000   11.6047   11.4043   11.8173
  8.90   4.540   1.130     0.06842    0.006254   ONe   -1.294    0.000   11.6751   11.4808   11.8773
  8.90   4.520   1.130     0.08331    0.006252   ONe   -1.374    0.000   11.7377   11.5492   11.9295
  8.90   4.500   1.129     0.09996    0.006250   ONe   -1.454    0.000   11.7916   11.6081   11.9737
  8.90   4.480   1.128     0.11859    0.006249   ONe   -1.535    0.000   11.8377   11.6587   12.0116
  8.90   4.460   1.128     0.13940    0.006248   ONe   -1.615    0.000   11.8768   11.7015   12.0437
  8.90   4.440   1.128     0.16261    0.006246   ONe   -1.695    0.000   11.9087   11.7363   12.0701
  8.90   4.420   1.127     0.18850    0.006245   ONe   -1.775    0.000   11.9334   11.7632   12.0906
  8.90   4.400   1.127     0.21741    0.006244   ONe   -1.855    0.000   11.9609   11.7931   12.1135
  8.90   4.380   1.126     0.24950    0.006243   ONe   -1.935    0.000   12.0019   11.8377   12.1481
  8.90   4.360   1.126     0.28694    0.006241   ONe   -2.016    0.000   12.0587   11.8990   12.1969
