#    1         2         3         4         5         6       7      8            9             10       11           18        19              23                     24         25           26    
# LOG(L)   LOG(TEFF)    T_c      Ro_c       Hc        Hec   %Con_s %Con_c    Log(edad/Myr)      Masa    M^dot        Log(Lnu)  Log MHtot       Log(grav)   R/R_sun   L.H.[erg/s)] Sep.Fase[erg/s]   
-2.384677  4.284876  1.039718  8.111970  0.000000  0.000000  0.000  0.000    2.906454576698720  1.15919 -33.00000  -6.5935400 -18.9972261    8.9813726   0.0057577  0.3504247E+31  0.8250739E+30
-2.390344  4.283566  1.037220  8.112604  0.000000  0.000000  0.000  0.000    2.909871205181999  1.15919 -33.00000  -6.6129039 -18.9974175    8.9818028   0.0057548  0.3617123E+31  0.8401210E+30
-2.396128  4.282196  1.034610  8.113032  0.000000  0.000000  0.000  0.000    2.913142172295489  1.15919 -33.00000  -6.6359194 -18.9974949    8.9821055   0.0057528  0.2966931E+31  0.6777091E+30
-2.401320  4.281022  1.032210  8.113764  0.000000  0.000000  0.000  0.000    2.916110186837681  1.15919 -33.00000  -6.6583394 -18.9978384    8.9825989   0.0057495  0.2137603E+31  0.4873929E+30
-2.407307  4.279620  1.029559  8.114305  0.000000  0.000000  0.000  0.000    2.919480545957637  1.15919 -33.00000  -6.6803408 -18.9983082    8.9829785   0.0057470  0.3334482E+31  0.7563679E+30
-2.412551  4.278445  1.027189  8.115110  0.000000  0.000000  0.000  0.000    2.922578816927083  1.15919 -33.00000  -6.7064104 -18.9988885    8.9835238   0.0057434  0.2620633E+31  0.5912663E+30
-2.417845  4.277251  1.024920  8.115861  0.000000  0.000000  0.000  0.000    2.926192416892353  1.15919 -33.00000  -6.7201971 -18.9990803    8.9840409   0.0057400  0.5096581E+31  0.1117502E+31
-2.426399  4.275246  1.020884  8.116622  0.000000  0.000000  0.000  0.000    2.930355273306611  1.15919 -33.00000  -6.7641440 -18.9990389    8.9845736   0.0057365   0.000000      -0.000000    
-2.429617  4.274558  1.019628  8.117302  0.000000  0.000000  0.000  0.000    2.932923091893639  1.15919 -33.00000  -6.7699185 -18.9984431    8.9850401   0.0057334  0.8118463E+31  0.1751022E+31
-2.435239  4.273272  1.016985  8.117992  0.000000  0.000000  0.000  0.000    2.935984566566678  1.15919 -33.00000  -6.8080813 -18.9984424    8.9855181   0.0057302   0.000000      -0.000000    
-2.438490  4.272544  1.015627  8.118476  0.000000  0.000000  0.000  0.000    2.938361417817195  1.15919 -33.00000  -6.8180550 -18.9990015    8.9858575   0.0057280  0.7197372E+31  0.1505978E+31
-2.443960  4.271264  1.013080  8.118972  0.000000  0.000000  0.000  0.000    2.941196574183546  1.15919 -33.00000  -6.8587610 -18.9984096    8.9862086   0.0057257   0.000000      -0.000000    
-2.447779  4.270408  1.011394  8.119535  0.000000  0.000000  0.000  0.000    2.943535547816107  1.15919 -33.00000  -6.8900939 -18.9980823    8.9866059   0.0057231  0.4501578E+31  0.9300779E+30
-2.453551  4.269065  1.008746  8.120099  0.000000  0.000000  0.000  0.000    2.946325788986983  1.15919 -33.00000  -6.9570267 -18.9976270    8.9870054   0.0057204   0.000000      -0.000000    
-2.457540  4.268155  1.007027  8.120586  0.000000  0.000000  0.000  0.000    2.948838089723719  1.15919 -33.00000  -7.0114201 -18.9971349    8.9873549   0.0057181  0.5546319E+31  0.1133554E+31
-2.462481  4.267044  1.004813  8.121293  0.000000  0.000000  0.000  0.000    2.951833791762012  1.15919 -33.00000  -7.1413236 -18.9974889    8.9878511   0.0057149  0.2451093E+31  0.5025012E+30
-2.470005  4.265290  1.001395  8.122001  0.000000  0.000000  0.000  0.000    2.955298211867940  1.15919 -33.00000 -35.1137201 -18.9966533    8.9883575   0.0057115   0.000000      -0.000000    
-2.474039  4.264330  0.999655  8.122253  0.000000  0.000000  0.000  0.000    2.957935790340007  1.15919 -33.00000 -41.5678410 -18.9967908    8.9885513   0.0057103  0.6668801E+31  0.1313460E+31
-2.480416  4.262764  0.996823  8.122386  0.000000  0.000000  0.000  0.000    2.961079884314602  1.15919 -33.00000 -99.0000000 -18.9977002    8.9886648   0.0057095  0.1134032E+31  0.2201339E+30
-2.484893  4.261670  0.994839  8.122496  0.000000  0.000000  0.000  0.000    2.963634540066654  1.15919 -33.00000 -99.0000000 -18.9978533    8.9887642   0.0057089  0.4476138E+31  0.8448321E+30
-2.491468  4.260055  0.991929  8.122631  0.000000  0.000000  0.000  0.000    2.966680422239182  1.15919 -33.00000 -99.0000000 -18.9975198    8.9888798   0.0057081  0.9174558E+30  0.1734688E+30
-2.496302  4.258867  0.989781  8.122714  0.000000  0.000000  0.000  0.000    2.969286847692791  1.15919 -33.00000 -99.0000000 -18.9972678    8.9889621   0.0057076  0.4045551E+31  0.7482738E+30
-2.503086  4.257191  0.986796  8.122798  0.000000  0.000000  0.000  0.000    2.972394049537538  1.15919 -33.00000 -99.0000000 -18.9970447    8.9890433   0.0057070  0.1128845E+31  0.2085013E+30
-2.508360  4.255900  0.984452  8.122921  0.000000  0.000000  0.000  0.000    2.975089831727818  1.15919 -33.00000 -99.0000000 -18.9962154    8.9891530   0.0057063  0.3143239E+31  0.5728753E+30
-2.515064  4.254252  0.981498  8.123048  0.000000  0.000000  0.000  0.000    2.978257354889745  1.15919 -33.00000 -99.0000000 -18.9963372    8.9892647   0.0057056  0.1677091E+31  0.3033154E+30
-2.521044  4.252775  0.978855  8.123123  0.000000  0.000000  0.000  0.000    2.981192695940089  1.15919 -33.00000 -99.0000000 -18.9962226    8.9893370   0.0057051  0.2584477E+31  0.4576287E+30
-2.527477  4.251189  0.976023  8.123208  0.000000  0.000000  0.000  0.000    2.984233432565897  1.15919 -33.00000 -99.0000000 -18.9964649    8.9894247   0.0057045  0.1858191E+31  0.3264387E+30
-2.533458  4.249720  0.973373  8.123328  0.000000  0.000000  0.000  0.000    2.987201921832395  1.15919 -33.00000 -99.0000000 -18.9967578    8.9895291   0.0057038  0.2476927E+31  0.4294903E+30
-2.540302  4.248032  0.970369  8.123427  0.000000  0.000000  0.000  0.000    2.990385514645255  1.15919 -33.00000 -99.0000000 -18.9966609    8.9896219   0.0057032  0.1659961E+31  0.2849466E+30
-2.546445  4.246520  0.967646  8.123521  0.000000  0.000000  0.000  0.000    2.993384229491777  1.15919 -33.00000 -99.0000000 -18.9965324    8.9897160   0.0057026  0.2357656E+31  0.3988199E+30
-2.553280  4.244837  0.964650  8.123637  0.000000  0.000000  0.000  0.000    2.996572576748964  1.15919 -33.00000 -99.0000000 -18.9966367    8.9898216   0.0057019  0.1677378E+31  0.2815443E+30
-2.559548  4.243304  0.961866  8.123786  0.000000  0.000000  0.000  0.000    2.999647942179633  1.15919 -33.00000 -99.0000000 -18.9959528    8.9899571   0.0057010  0.2213590E+31  0.3670628E+30
-2.566958  4.241480  0.958644  8.123908  0.000000  0.000000  0.000  0.000    3.002962266887134  1.15919 -33.00000 -99.0000000 -18.9956223    8.9900686   0.0057003  0.1290240E+31  0.2109845E+30
-2.572870  4.240018  0.955995  8.123976  0.000000  0.000000  0.000  0.000    3.005905037812778  1.15919 -33.00000 -99.0000000 -18.9956193    8.9901368   0.0056999  0.2563364E+31  0.4075561E+30
-2.580364  4.238169  0.952739  8.124065  0.000000  0.000000  0.000  0.000    3.009264522474752  1.15919 -33.00000 -99.0000000 -18.9958156    8.9902339   0.0056992  0.1246468E+31  0.1980401E+30
-2.586163  4.236744  0.950142  8.124173  0.000000  0.000000  0.000  0.000    3.012154020087853  1.15919 -33.00000 -99.0000000 -18.9955310    8.9903313   0.0056986  0.2420481E+31  0.3749983E+30
-2.593758  4.234868  0.946858  8.124263  0.000000  0.000000  0.000  0.000    3.015522728049935  1.15919 -33.00000 -99.0000000 -18.9956822    8.9904208   0.0056980  0.1187891E+31  0.1822784E+30
-2.599740  4.233393  0.944189  8.124345  0.000000  0.000000  0.000  0.000    3.018401274464333  1.15919 -33.00000 -99.0000000 -18.9951866    8.9905059   0.0056974  0.2109202E+31  0.3192245E+30
-2.606903  4.231628  0.941069  8.124455  0.000000  0.000000  0.000  0.000    3.021666381230993  1.15919 -33.00000 -99.0000000 -18.9952996    8.9906094   0.0056968  0.1436344E+31  0.2145571E+30
-2.613480  4.230003  0.938170  8.124532  0.000000  0.000000  0.000  0.000    3.024724067300821  1.15919 -33.00000 -99.0000000 -18.9956976    8.9906867   0.0056962  0.1743336E+31  0.2550587E+30
-2.620392  4.228300  0.935135  8.124625  0.000000  0.000000  0.000  0.000    3.027918736493174  1.15919 -33.00000 -99.0000000 -18.9956561    8.9907830   0.0056956  0.1592802E+31  0.2293676E+30
-2.627410  4.226564  0.932068  8.124699  0.000000  0.000000  0.000  0.000    3.031105819034818  1.15919 -33.00000 -99.0000000 -18.9957244    8.9908596   0.0056951  0.1510353E+31  0.2139244E+30
-2.634422  4.224833  0.929006  8.124784  0.000000  0.000000  0.000  0.000    3.034253512559104  1.15919 -33.00000 -99.0000000 -18.9957749    8.9909454   0.0056946  0.1395459E+31  0.1948974E+30
-2.641187  4.223161  0.926023  8.124856  0.000000  0.000000  0.000  0.000    3.037359332835518  1.15919 -33.00000 -99.0000000 -18.9956717    8.9910252   0.0056940  0.1588258E+31  0.2183668E+30
-2.648053  4.221466  0.923007  8.124941  0.000000  0.000000  0.000  0.000    3.040511805748687  1.15919 -33.00000 -99.0000000 -18.9957169    8.9911105   0.0056935  0.1519351E+31  0.2047889E+30
-2.655073  4.219735  0.919943  8.125040  0.000000  0.000000  0.000  0.000    3.043677882348033  1.15919 -33.00000 -99.0000000 -18.9958555    8.9912074   0.0056928  0.1363903E+31  0.1810098E+30
-2.661987  4.218027  0.916883  8.125114  0.000000  0.000000  0.000  0.000    3.046791583095518  1.15919 -33.00000 -99.0000000 -18.9958555    8.9912900   0.0056923  0.1298461E+31  0.1688128E+30
-2.668799  4.216347  0.913857  8.125205  0.000000  0.000000  0.000  0.000    3.049874040722294  1.15919 -33.00000 -99.0000000 -18.9958555    8.9913794   0.0056917  0.1308384E+31  0.1671337E+30
-2.675581  4.214666  0.910831  8.125258  0.000000  0.000000  0.000  0.000    3.052959679161031  1.15919 -33.00000 -99.0000000 -18.9958555    8.9914390   0.0056913  0.1374969E+31  0.1716857E+30
-2.682323  4.213003  0.907829  8.125348  0.000000  0.000000  0.000  0.000    3.056048519297294  1.15919 -33.00000 -99.0000000 -18.9958555    8.9915276   0.0056907  0.1353940E+31  0.1658912E+30
-2.689424  4.211245  0.904711  8.125402  0.000000  0.000000  0.000  0.000    3.059164137343453  1.15919 -33.00000 -99.0000000 -18.9958555    8.9915970   0.0056903  0.1109931E+31  0.1339697E+30
-2.695955  4.209633  0.901787  8.125485  0.000000  0.000000  0.000  0.000    3.062144459854822  1.15919 -33.00000 -99.0000000 -18.9958555    8.9916795   0.0056897  0.1348351E+31  0.1597920E+30
-2.702939  4.207905  0.898712  8.125555  0.000000  0.000000  0.000  0.000    3.065231989787517  1.15919 -33.00000 -99.0000000 -18.9958555    8.9917539   0.0056893  0.1131732E+31  0.1310384E+30
-2.709824  4.206200  0.895675  8.125610  0.000000  0.000000  0.000  0.000    3.068247481407969  1.15919 -33.00000 -99.0000000 -18.9958555    8.9918152   0.0056889  0.1106126E+31  0.1252079E+30
-2.716599  4.204532  0.892669  8.125710  0.000000  0.000000  0.000  0.000    3.071255578778588  1.15919 -33.00000 -99.0000000 -18.9958555    8.9919209   0.0056882  0.1125462E+31  0.1261188E+30
-2.723389  4.202854  0.889647  8.125783  0.000000  0.000000  0.000  0.000    3.074287451307302  1.15919 -33.00000 -99.0000000 -18.9958555    8.9919979   0.0056877  0.1175673E+31  0.1284229E+30
-2.730604  4.201072  0.886521  8.125867  0.000000  0.000000  0.000  0.000    3.077326712140497  1.15919 -33.00000 -99.0000000 -18.9958555    8.9920850   0.0056871  0.8257050E+30  0.8879930E+29
-2.736937  4.199505  0.883658  8.125928  0.000000  0.000000  0.000  0.000    3.080184223234098  1.15919 -33.00000 -99.0000000 -18.9958555    8.9921500   0.0056867  0.1251725E+31  0.1305034E+30
-2.743944  4.197773  0.880585  8.125992  0.000000  0.000000  0.000  0.000    3.083207209806425  1.15919 -33.00000 -99.0000000 -18.9958555    8.9922286   0.0056861  0.9454151E+30  0.9701676E+29
-2.750666  4.196110  0.877609  8.126058  0.000000  0.000000  0.000  0.000    3.086139904352876  1.15919 -33.00000 -99.0000000 -18.9958555    8.9922993   0.0056857  0.1035103E+31  0.1032281E+30
-2.757722  4.194368  0.874534  8.126140  0.000000  0.000000  0.000  0.000    3.089125517446760  1.15919 -33.00000 -99.0000000 -18.9958555    8.9923857   0.0056851  0.8473523E+30  0.8330159E+29
-2.764166  4.192772  0.871612  8.126195  0.000000  0.000000  0.000  0.000    3.092033099258829  1.15919 -33.00000 -99.0000000 -18.9958555    8.9924466   0.0056847  0.1187634E+31  0.1117847E+30
-2.771545  4.190945  0.868460  8.126260  0.000000  0.000000  0.000  0.000    3.095048526552448  1.15919 -33.00000 -99.0000000 -18.9958555    8.9925193   0.0056842  0.6688916E+30  0.6210116E+29
-2.777815  4.189403  0.865641  8.126349  0.000000  0.000000  0.000  0.000    3.097805562418477  1.15919 -33.00000 -99.0000000 -18.9958555    8.9926180   0.0056836  0.1017879E+31  0.9256514E+29
-2.784728  4.187691  0.862592  8.126407  0.000000  0.000000  0.000  0.000    3.100769606860009  1.15919 -33.00000 -99.0000000 -18.9958555    8.9926841   0.0056832  0.8956109E+30  0.7879640E+29
-2.791653  4.185977  0.859551  8.126470  0.000000  0.000000  0.000  0.000    3.103714826738247  1.15919 -33.00000 -99.0000000 -18.9958555    8.9927541   0.0056827  0.8665344E+30  0.7450116E+29
-2.798605  4.184256  0.856501  8.126529  0.000000  0.000000  0.000  0.000    3.106649282057578  1.15919 -33.00000 -99.0000000 -18.9958555    8.9928211   0.0056823  0.8265831E+30  0.6906833E+29
-2.805314  4.182601  0.853510  8.126606  0.000000  0.000000  0.000  0.000    3.109565186528242  1.15919 -33.00000 -99.0000000 -18.9958555    8.9929099   0.0056817  0.9208864E+30  0.7507873E+29
-2.812585  4.180802  0.850390  8.126672  0.000000  0.000000  0.000  0.000    3.112518585815266  1.15919 -33.00000 -99.0000000 -18.9958555    8.9929849   0.0056812  0.6437073E+30  0.5089142E+29
-2.819272  4.179149  0.847443  8.126740  0.000000  0.000000  0.000  0.000    3.115310685170329  1.15919 -33.00000 -99.0000000 -18.9958555    8.9930604   0.0056807  0.7537536E+30  0.5832928E+29
-2.826107  4.177458  0.844423  8.126805  0.000000  0.000000  0.000  0.000    3.118181748239303  1.15919 -33.00000 -99.0000000 -18.9958555    8.9931328   0.0056802  0.7646130E+30  0.5723647E+29
-2.832943  4.175765  0.841401  8.126858  0.000000  0.000000  0.000  0.000    3.121062462941940  1.15919 -33.00000 -99.0000000 -18.9958555    8.9931960   0.0056798  0.7802839E+30  0.5642749E+29
-2.840068  4.174004  0.838322  8.126927  0.000000  0.000000  0.000  0.000    3.123951501382594  1.15919 -33.00000 -99.0000000 -18.9958555    8.9932783   0.0056793  0.6070917E+30  0.4316442E+29
-2.846557  4.172397  0.835393  8.126976  0.000000  0.000000  0.000  0.000    3.126754936126160  1.15919 -33.00000 -99.0000000 -18.9958555    8.9933360   0.0056789  0.8667939E+30  0.5872695E+29
-2.853822  4.170596  0.832288  8.127027  0.000000  0.000000  0.000  0.000    3.129655459129105  1.15919 -33.00000 -99.0000000 -18.9958555    8.9933990   0.0056785  0.5560326E+30  0.3639282E+29
-2.860206  4.169014  0.829406  8.127074  0.000000  0.000000  0.000  0.000    3.132399438718215  1.15919 -33.00000 -99.0000000 -18.9958555    8.9934550   0.0056781  0.8257191E+30  0.5151885E+29
-2.867320  4.167253  0.826336  8.127130  0.000000  0.000000  0.000  0.000    3.135284796986875  1.15919 -33.00000 -99.0000000 -18.9958555    8.9935263   0.0056777  0.6067283E+30  0.3682860E+29
-2.874405  4.165498  0.823292  8.127184  0.000000  0.000000  0.000  0.000    3.138088796646691  1.15919 -33.00000 -99.0000000 -18.9958555    8.9935912   0.0056772  0.5173792E+30  0.3083046E+29
-2.880861  4.163899  0.820362  8.127231  0.000000  0.000000  0.000  0.000    3.140851645724167  1.15919 -33.00000 -99.0000000 -18.9958555    8.9936493   0.0056769  0.7695891E+30  0.4308602E+29
-2.888071  4.162114  0.817277  8.127290  0.000000  0.000000  0.000  0.000    3.143709902829248  1.15919 -33.00000 -99.0000000 -18.9958555    8.9937197   0.0056764  0.5084437E+30  0.2760218E+29
-2.894814  4.160442  0.814312  8.127334  0.000000  0.000000  0.000  0.000    3.146448599899637  1.15919 -33.00000 -99.0000000 -18.9958555    8.9937750   0.0056760  0.5899416E+30  0.3056599E+29
-2.901852  4.158701  0.811260  8.127390  0.000000  0.000000  0.000  0.000    3.149248432047137  1.15919 -33.00000 -99.0000000 -18.9958555    8.9938473   0.0056756  0.5054453E+30  0.2531450E+29
-2.908846  4.156968  0.808213  8.127443  0.000000  0.000000  0.000  0.000    3.152025452868529  1.15919 -33.00000 -99.0000000 -18.9958555    8.9939119   0.0056751  0.4921499E+30  0.2376796E+29
-2.915348  4.155356  0.805253  8.127484  0.000000  0.000000  0.000  0.000    3.154788133878027  1.15919 -33.00000 -99.0000000 -18.9958555    8.9939649   0.0056748  0.6892700E+30  0.3082876E+29
-2.922681  4.153535  0.802146  8.127521  0.000000  0.000000  0.000  0.000    3.157616551471389  1.15919 -33.00000 -99.0000000 -18.9958555    8.9940159   0.0056745  0.4167941E+30  0.1776578E+29
-2.929174  4.151927  0.799245  8.127569  0.000000  0.000000  0.000  0.000    3.160288344746419  1.15919 -33.00000 -99.0000000 -18.9958555    8.9940759   0.0056741  0.5822683E+30  0.2358893E+29
-2.936142  4.150202  0.796204  8.127619  0.000000  0.000000  0.000  0.000    3.163079914613988  1.15919 -33.00000 -99.0000000 -18.9958555    8.9941425   0.0056736  0.5013747E+30  0.1918924E+29
-2.943251  4.148440  0.793135  8.127666  0.000000  0.000000  0.000  0.000    3.165862416018378  1.15919 -33.00000 -99.0000000 -18.9958555    8.9942032   0.0056732  0.4343603E+30  0.1595881E+29
-2.950386  4.146672  0.790066  8.127715  0.000000  0.000000  0.000  0.000    3.168601422421135  1.15919 -33.00000 -99.0000000 -18.9958555    8.9942656   0.0056728  0.3609900E+30  0.1264868E+29
-2.956972  4.145038  0.787098  8.127753  0.000000  0.000000  0.000  0.000    3.171288810983941  1.15919 -33.00000 -99.0000000 -18.9958555    8.9943167   0.0056725  0.5169628E+30  0.1652705E+29
-2.963908  4.143321  0.784067  8.127804  0.000000  0.000000  0.000  0.000    3.174033612710697  1.15919 -33.00000 -99.0000000 -18.9958555    8.9943857   0.0056720  0.4318108E+30  0.1306898E+29
-2.970831  4.141603  0.781026  8.127840  0.000000  0.000000  0.000  0.000    3.176779011046843  1.15919 -33.00000 -99.0000000 -18.9958555    8.9944354   0.0056717  0.4430838E+30  0.1228036E+29
-2.977972  4.139833  0.777956  8.127885  0.000000  0.000000  0.000  0.000    3.179515868245015  1.15919 -33.00000 -99.0000000 -18.9958555    8.9944950   0.0056713  0.3452272E+30  0.9064102E+28
-2.984353  4.138251  0.775019  8.127926  0.000000  0.000000  0.000  0.000    3.182194118719679  1.15919 -33.00000 -99.0000000 -18.9958555    8.9945498   0.0056710  0.5427384E+30  0.1261285E+29
-2.991664  4.136441  0.771925  8.127979  0.000000  0.000000  0.000  0.000    3.184958776401992  1.15919 -33.00000 -99.0000000 -18.9958555    8.9946213   0.0056705  0.3111531E+30  0.6905776E+28
-2.998483  4.134749  0.768952  8.128015  0.000000  0.000000  0.000  0.000    3.187584777664610  1.15919 -33.00000 -99.0000000 -18.9958555    8.9946725   0.0056702  0.3363068E+30  0.6772552E+28
-3.005039  4.133120  0.765963  8.128040  0.000000  0.000000  0.000  0.000    3.190262451296257  1.15919 -33.00000 -99.0000000 -18.9958555    8.9947109   0.0056699  0.4551091E+30  0.7846887E+28
-3.012317  4.131313  0.762874  8.128075  0.000000  0.000000  0.000  0.000    3.192978970282164  1.15919 -33.00000 -99.0000000 -18.9958555    8.9947615   0.0056696  0.2679611E+30  0.4255078E+28
-3.018402  4.129809  0.760012  8.128128  0.000000  0.000000  0.000  0.000    3.195576158765761  1.15919 -33.00000 -99.0000000 -18.9958555    8.9948322   0.0056691  0.5094411E+30  0.7047962E+28
-3.026068  4.127904  0.756850  8.128158  0.000000  0.000000  0.000  0.000    3.198326645832812  1.15919 -33.00000 -99.0000000 -18.9958555    8.9948787   0.0056688  0.1835046E+30  0.2254778E+28
-3.031782  4.126487  0.754097  8.128190  0.000000  0.000000  0.000  0.000    3.200799085056329  1.15919 -33.00000 -99.0000000 -18.9958555    8.9949245   0.0056685  0.5063151E+30  0.5229457E+28
-3.039123  4.124664  0.750997  8.128221  0.000000  0.000000  0.000  0.000    3.203521725246157  1.15919 -33.00000 -99.0000000 -18.9958555    8.9949728   0.0056682  0.2469463E+30  0.2169948E+28
-3.045389  4.123108  0.748230  8.128249  0.000000  0.000000  0.000  0.000    3.205932619374474  1.15919 -33.00000 -99.0000000 -18.9958555    8.9950151   0.0056679  0.2876968E+30  0.2128024E+28
-3.051903  4.121495  0.745356  8.128295  0.000000  0.000000  0.000  0.000    3.208431178554751  1.15919 -33.00000 -99.0000000 -18.9958555    8.9950780   0.0056675  0.2648865E+30  0.1702815E+28
-3.058158  4.119948  0.742437  8.128341  0.000000  0.000000  0.000  0.000    3.211019440731934  1.15919 -33.00000 -99.0000000 -18.9958555    8.9951412   0.0056671  0.3883688E+30  0.1593055E+28
-3.065493  4.118125  0.739324  8.128370  0.000000  0.000000  0.000  0.000    3.213707260741703  1.15919 -33.00000 -99.0000000 -18.9958555    8.9951877   0.0056668  0.1978816E+30  0.5903823E+27
-3.071484  4.116646  0.736608  8.128424  0.000000  0.000000  0.000  0.000    3.216065287132959  1.15919 -33.00000 -99.0000000 -18.9958555    8.9952593   0.0056663  0.2787596E+30  0.7685565E+27
-3.078033  4.115025  0.733665  8.128470  0.000000  0.000000  0.000  0.000    3.218622077429254  1.15919 -33.00000 -99.0000000 -18.9958555    8.9953242   0.0056659  0.2737479E+30  0.7435067E+27
-3.085720  4.113109  0.730544  8.128480  0.000000  0.000000  0.000  0.000    3.221188630664972  1.15919 -33.00000 -99.0000000 -18.9958555    8.9953499   0.0056657   0.000000      -0.000000    
-3.091938  4.111560  0.727846  8.128488  0.000000  0.000000  0.000  0.000    3.223353829149846  1.15919 -33.00000 -99.0000000 -18.9958555    8.9953710   0.0056656   0.000000      -0.000000    
-3.098217  4.109996  0.725045  8.128497  0.000000  0.000000  0.000  0.000    3.225579966332112  1.15919 -33.00000 -99.0000000 -18.9958555    8.9953924   0.0056655   0.000000      -0.000000    
-3.104520  4.108425  0.722205  8.128505  0.000000  0.000000  0.000  0.000    3.227829286997299  1.15919 -33.00000 -99.0000000 -18.9958555    8.9954139   0.0056653   0.000000      -0.000000    
-3.110812  4.106858  0.719360  8.128513  0.000000  0.000000  0.000  0.000    3.230078780087228  1.15919 -33.00000 -99.0000000 -18.9958555    8.9954352   0.0056652   0.000000      -0.000000    
-3.117068  4.105299  0.716525  8.128521  0.000000  0.000000  0.000  0.000    3.232319033506296  1.15919 -33.00000 -99.0000000 -18.9958555    8.9954561   0.0056651   0.000000      -0.000000    
-3.123303  4.103745  0.713692  8.128529  0.000000  0.000000  0.000  0.000    3.234557106751177  1.15919 -33.00000 -99.0000000 -18.9958555    8.9954768   0.0056649   0.000000      -0.000000    
-3.129496  4.102202  0.710870  8.128537  0.000000  0.000000  0.000  0.000    3.236784762437989  1.15919 -33.00000 -99.0000000 -18.9958555    8.9954976   0.0056648   0.000000      -0.000000    
-3.135618  4.100677  0.708071  8.128545  0.000000  0.000000  0.000  0.000    3.238992990743123  1.15919 -33.00000 -99.0000000 -18.9958555    8.9955181   0.0056646   0.000000      -0.000000    
-3.141641  4.099176  0.705291  8.128553  0.000000  0.000000  0.000  0.000    3.241185048606654  1.15919 -33.00000 -99.0000000 -18.9958555    8.9955384   0.0056645   0.000000      -0.000000    
-3.147659  4.097677  0.702506  8.128560  0.000000  0.000000  0.000  0.000    3.243379963504962  1.15919 -33.00000 -99.0000000 -18.9958555    8.9955586   0.0056644   0.000000      -0.000000    
-3.153650  4.096184  0.699724  8.128568  0.000000  0.000000  0.000  0.000    3.245571043836542  1.15919 -33.00000 -99.0000000 -18.9958555    8.9955787   0.0056643   0.000000      -0.000000    
-3.159595  4.094703  0.696955  8.128575  0.000000  0.000000  0.000  0.000    3.247750457372026  1.15919 -33.00000 -99.0000000 -18.9958555    8.9955986   0.0056641   0.000000      -0.000000    
-3.165509  4.093229  0.694194  8.128582  0.000000  0.000000  0.000  0.000    3.249921526582372  1.15919 -33.00000 -99.0000000 -18.9958555    8.9956183   0.0056640   0.000000      -0.000000    
-3.171385  4.091765  0.691443  8.128589  0.000000  0.000000  0.000  0.000    3.252083151032495  1.15919 -33.00000 -99.0000000 -18.9958555    8.9956378   0.0056639   0.000000      -0.000000    
-3.177208  4.090314  0.688707  8.128596  0.000000  0.000000  0.000  0.000    3.254230823890329  1.15919 -33.00000 -99.0000000 -18.9958555    8.9956571   0.0056637   0.000000      -0.000000    
-3.182971  4.088878  0.685978  8.128603  0.000000  0.000000  0.000  0.000    3.256371529453443  1.15919 -33.00000 -99.0000000 -18.9958555    8.9956766   0.0056636   0.000000      -0.000000    
-3.188693  4.087453  0.683243  8.128610  0.000000  0.000000  0.000  0.000    3.258513815311867  1.15919 -33.00000 -99.0000000 -18.9958555    8.9956960   0.0056635   0.000000      -0.000000    
-3.194388  4.086034  0.680509  8.128617  0.000000  0.000000  0.000  0.000    3.260652499915606  1.15919 -33.00000 -99.0000000 -18.9958555    8.9957152   0.0056634   0.000000      -0.000000    
-3.200038  4.084626  0.677785  8.128624  0.000000  0.000000  0.000  0.000    3.262780601675074  1.15919 -33.00000 -99.0000000 -18.9958555    8.9957341   0.0056632   0.000000      -0.000000    
-3.205649  4.083228  0.675072  8.128631  0.000000  0.000000  0.000  0.000    3.264898300465672  1.15919 -33.00000 -99.0000000 -18.9958555    8.9957530   0.0056631   0.000000      -0.000000    
-3.211216  4.081841  0.672369  8.128637  0.000000  0.000000  0.000  0.000    3.267005039317352  1.15919 -33.00000 -99.0000000 -18.9958555    8.9957716   0.0056630   0.000000      -0.000000    
-3.216758  4.080460  0.669666  8.128644  0.000000  0.000000  0.000  0.000    3.269108457201749  1.15919 -33.00000 -99.0000000 -18.9958555    8.9957901   0.0056629   0.000000      -0.000000    
-3.222287  4.079082  0.666958  8.128650  0.000000  0.000000  0.000  0.000    3.271213000520676  1.15919 -33.00000 -99.0000000 -18.9958555    8.9958085   0.0056628   0.000000      -0.000000    
-3.227784  4.077713  0.664244  8.128656  0.000000  0.000000  0.000  0.000    3.273318997497987  1.15919 -33.00000 -99.0000000 -18.9958555    8.9958268   0.0056626   0.000000      -0.000000    
-3.233325  4.076332  0.661480  8.128663  0.000000  0.000000  0.000  0.000    3.275460382343452  1.15919 -33.00000 -99.0000000 -18.9958555    8.9958455   0.0056625   0.000000      -0.000000    
-3.238900  4.074943  0.658683  8.128669  0.000000  0.000000  0.000  0.000    3.277623233101618  1.15919 -33.00000 -99.0000000 -18.9958555    8.9958642   0.0056624   0.000000      -0.000000    
-3.244417  4.073568  0.655894  8.128676  0.000000  0.000000  0.000  0.000    3.279775654299061  1.15919 -33.00000 -99.0000000 -18.9958555    8.9958829   0.0056623   0.000000      -0.000000    
-3.249808  4.072225  0.653151  8.128682  0.000000  0.000000  0.000  0.000    3.281888337556147  1.15919 -33.00000 -99.0000000 -18.9958555    8.9959013   0.0056622   0.000000      -0.000000    
