#    1         2         3         4         5         6       7      8            9             10       11           18        19              23                     24         25           26    
# LOG(L)   LOG(TEFF)    T_c      Ro_c       Hc        Hec   %Con_s %Con_c    Log(edad/Myr)      Masa    M^dot        Log(Lnu)  Log MHtot       Log(grav)   R/R_sun   L.H.[erg/s)] Sep.Fase[erg/s]   
-1.992109  4.354202  1.216757  7.870555  0.000000  0.000000  0.000  0.000    2.661543854056349  1.09840 -33.00000  -5.2293892 -18.9002104    8.8427188   0.0065747   0.000000      -0.000000    
-2.000012  4.352246  1.213256  7.870594  0.000000  0.000000  0.000  0.000    2.664848065203498  1.09840 -33.00000  -5.2526745 -18.8992679    8.8427956   0.0065741   0.000000      -0.000000    
-2.007980  4.350274  1.209731  7.870647  0.000000  0.000000  0.000  0.000    2.668195156478309  1.09840 -33.00000  -5.2760840 -18.8979377    8.8428776   0.0065735   0.000000      -0.000000    
-2.016043  4.348278  1.206163  7.870686  0.000000  0.000000  0.000  0.000    2.671587987278765  1.09840 -33.00000  -5.2996842 -18.8975706    8.8429550   0.0065729   0.000000      -0.000000    
-2.024118  4.346279  1.202589  7.870739  0.000000  0.000000  0.000  0.000    2.675007150696683  1.09840 -33.00000  -5.3232899 -18.8978424    8.8430373   0.0065723   0.000000      -0.000000    
-2.032313  4.344251  1.198965  7.870777  0.000000  0.000000  0.000  0.000    2.678480289127245  1.09840 -33.00000  -5.3471393 -18.8966498    8.8431156   0.0065717   0.000000      -0.000000    
-2.040519  4.342220  1.195338  7.870831  0.000000  0.000000  0.000  0.000    2.681976662877711  1.09840 -33.00000  -5.3709676 -18.8962009    8.8431979   0.0065711   0.000000      -0.000000    
-2.048818  4.340164  1.191669  7.870869  0.000000  0.000000  0.000  0.000    2.685520219521554  1.09840 -33.00000  -5.3949895 -18.8959036    8.8432764   0.0065705   0.000000      -0.000000    
-2.057111  4.338112  1.188009  7.870922  0.000000  0.000000  0.000  0.000    2.689075339395993  1.09840 -33.00000  -5.4189106 -18.8959895    8.8433587   0.0065699   0.000000      -0.000000    
-2.065543  4.336023  1.184281  7.870960  0.000000  0.000000  0.000  0.000    2.692703094725093  1.09840 -33.00000  -5.4431910 -18.8940858    8.8434377   0.0065693   0.000000      -0.000000    
-2.074029  4.333923  1.180539  7.871014  0.000000  0.000000  0.000  0.000    2.696366908201102  1.09840 -33.00000  -5.4675307 -18.8935108    8.8435209   0.0065686   0.000000      -0.000000    
-2.082582  4.331804  1.176762  7.871052  0.000000  0.000000  0.000  0.000    2.700070708604075  1.09840 -33.00000  -5.4920077 -18.8941758    8.8436001   0.0065680   0.000000      -0.000000    
-2.091173  4.329677  1.172973  7.871105  0.000000  0.000000  0.000  0.000    2.703809225494172  1.09840 -33.00000  -5.5165329 -18.8920268    8.8436837   0.0065674   0.000000      -0.000000    
-2.099861  4.327525  1.169138  7.871143  0.000000  0.000000  0.000  0.000    2.707599837754409  1.09840 -33.00000  -5.5412703 -18.8944756    8.8437633   0.0065668   0.000000      -0.000000    
-2.108596  4.325363  1.165291  7.871197  0.000000  0.000000  0.000  0.000    2.711425475277490  1.09840 -33.00000  -5.5660551 -18.8941178    8.8438474   0.0065662   0.000000      -0.000000    
-2.117400  4.323181  1.161409  7.871235  0.000000  0.000000  0.000  0.000    2.715292593447880  1.09840 -33.00000  -5.5909802 -18.8926604    8.8439270   0.0065656   0.000000      -0.000000    
-2.126257  4.320988  1.157507  7.871288  0.000000  0.000000  0.000  0.000    2.719202562763218  1.09840 -33.00000  -5.6160009 -18.8904783    8.8440112   0.0065649   0.000000      -0.000000    
-2.135289  4.318751  1.153526  7.871334  0.000000  0.000000  0.000  0.000    2.723203648516890  1.09840 -33.00000  -5.6414584 -18.8908369    8.8440942   0.0065643   0.000000      -0.000000    
-2.144452  4.316481  1.149492  7.871381  0.000000  0.000000  0.000  0.000    2.727274390820862  1.09840 -33.00000  -5.6671987 -18.8906657    8.8441778   0.0065637   0.000000      -0.000000    
-2.153719  4.314185  1.145415  7.871427  0.000000  0.000000  0.000  0.000    2.731405814103837  1.09840 -33.00000  -5.6931614 -18.8915444    8.8442616   0.0065630   0.000000      -0.000000    
-2.163102  4.311861  1.141284  7.871474  0.000000  0.000000  0.000  0.000    2.735607708997604  1.09840 -33.00000  -5.7194054 -18.8903941    8.8443460   0.0065624   0.000000      -0.000000    
-2.172646  4.309496  1.137070  7.871526  0.000000  0.000000  0.000  0.000    2.739896685930477  1.09840 -33.00000  -5.7460287 -18.8898511    8.8444311   0.0065618   0.000000      -0.000000    
-2.182344  4.307095  1.132799  7.871635  0.000000  0.000000  0.000  0.000    2.744279855404140  1.09840 -33.00000  -5.7730027 -18.8890363    8.8445237   0.0065611  0.8563825E+29  0.7055656E+27
-2.192130  4.304672  1.129259  7.871706  0.000000  0.000000  0.000  0.000    2.748761999243565  1.09840 -33.00000  -5.7994068 -18.8877167    8.8446176   0.0065604  0.1876795E+31  0.8036467E+29
-2.202107  4.302203  1.125327  7.871796  0.000000  0.000000  0.000  0.000    2.753426232316668  1.09840 -33.00000  -5.8265738 -18.8865742    8.8447196   0.0065596  0.2217038E+31  0.1114819E+30
-2.212117  4.299725  1.121609  7.871871  0.000000  0.000000  0.000  0.000    2.758219927543651  1.09840 -33.00000  -5.8546053 -18.8865245    8.8448162   0.0065589  0.3163381E+31  0.1642855E+30
-2.222165  4.297237  1.117561  7.871951  0.000000  0.000000  0.000  0.000    2.763154598980561  1.09840 -33.00000  -5.8834577 -18.8876928    8.8449147   0.0065581  0.3260832E+31  0.1720991E+30
-2.232797  4.294604  1.113295  7.872020  0.000000  0.000000  0.000  0.000    2.768506963751362  1.09840 -33.00000  -5.9149357 -18.8896727    8.8450126   0.0065574  0.3577451E+31  0.1922347E+30
-2.243604  4.291927  1.108923  7.872092  0.000000  0.000000  0.000  0.000    2.774097461810238  1.09840 -33.00000  -5.9474265 -18.8882527    8.8451123   0.0065566  0.3815396E+31  0.2127411E+30
-2.254712  4.289175  1.104298  7.872167  0.000000  0.000000  0.000  0.000    2.780000199742684  1.09840 -33.00000  -5.9814594 -18.8885761    8.8452147   0.0065558  0.3893196E+31  0.2186326E+30
-2.267053  4.285993  1.099453  7.870177  0.000000  0.000000  0.000  0.000    2.786208904576527  1.09840 -33.00000  -6.0185492 -18.8891886    8.8448260   0.0065588  0.3991501E+31  0.1215712E+31
-2.276816  4.283575  1.095929  7.870244  0.000000  0.000000  0.000  0.000    2.791847890164898  1.09840 -33.00000  -6.0472861 -18.8869017    8.8449170   0.0065581  0.4492990E+31  0.1331332E+31
-2.288227  4.280751  1.089972  7.870342  0.000000  0.000000  0.000  0.000    2.798519424892610  1.09840 -33.00000  -6.0845751 -18.8883181    8.8450327   0.0065572  0.3038577E+31  0.8933595E+30
-2.300410  4.277733  1.085051  7.870423  0.000000  0.000000  0.000  0.000    2.805959712311865  1.09840 -33.00000  -6.1213699 -18.8860558    8.8451452   0.0065564  0.4298855E+31  0.1237987E+31
-2.313562  4.274476  1.078412  7.870516  0.000000  0.000000  0.000  0.000    2.813958463083758  1.09840 -33.00000  -6.1671569 -18.8837839    8.8452668   0.0065555  0.3329196E+31  0.9463867E+30
-2.326567  4.271256  1.072792  7.870612  0.000000  0.000000  0.000  0.000    2.822171615126565  1.09840 -33.00000  -6.2102429 -18.8830298    8.8453901   0.0065545  0.4284588E+31  0.1190405E+31
-2.340678  4.267764  1.065901  7.870741  0.000000  0.000000  0.000  0.000    2.830929131257585  1.09840 -33.00000  -6.2615183 -18.8813095    8.8455360   0.0065534  0.3358117E+31  0.9192284E+30
-2.354702  4.264295  1.059672  7.870871  0.000000  0.000000  0.000  0.000    2.839823031046279  1.09840 -33.00000  -6.3111349 -18.8792716    8.8456822   0.0065523  0.3966271E+31  0.1060840E+31
-2.369711  4.260582  1.052631  7.871012  0.000000  0.000000  0.000  0.000    2.849201709255202  1.09840 -33.00000  -6.3670956 -18.8767590    8.8458381   0.0065511  0.3420019E+31  0.8966151E+30
-2.384574  4.256902  1.046033  7.871132  0.000000  0.000000  0.000  0.000    2.858710120393306  1.09840 -33.00000  -6.4209678 -18.8740544    8.8459824   0.0065501  0.3880558E+31  0.9968654E+30
-2.400833  4.252874  1.038420  7.871251  0.000000  0.000000  0.000  0.000    2.868752025887676  1.09840 -33.00000  -6.4830012 -18.8726936    8.8461316   0.0065489  0.3152525E+31  0.7941161E+30
-2.416726  4.248943  1.031318  7.871408  0.000000  0.000000  0.000  0.000    2.878709966198620  1.09840 -33.00000  -6.5405713 -18.8684092    8.8463008   0.0065477  0.3468718E+31  0.8527783E+30
-2.433852  4.244708  1.023472  7.871580  0.000000  0.000000  0.000  0.000    2.889175236140387  1.09840 -33.00000  -6.6083877 -18.8638847    8.8464833   0.0065463  0.2992865E+31  0.7188975E+30
-2.450883  4.240491  1.015898  7.871725  0.000000  0.000000  0.000  0.000    2.899736977512402  1.09840 -33.00000  -6.6927852 -18.8604862    8.8466495   0.0065450  0.3255089E+31  0.7589115E+30
-2.469171  4.235959  1.007600  7.871845  0.000000  0.000000  0.000  0.000    2.910728569197309  1.09840 -33.00000  -6.8802847 -18.8570239    8.8468062   0.0065438  0.2795695E+31  0.6360898E+30
-2.487349  4.231456  0.999490  7.871983  0.000000  0.000000  0.000  0.000    2.921683264969727  1.09840 -33.00000 -39.2176597 -18.8559745    8.8469722   0.0065426  0.2862266E+31  0.6325936E+30
-2.506576  4.226706  0.990832  7.872214  0.000000  0.000000  0.000  0.000    2.932968162859926  1.09840 -33.00000 -99.0000000 -18.8539537    8.8472009   0.0065409  0.2466926E+31  0.5345982E+30
-2.524872  4.222177  0.982783  7.872376  0.000000  0.000000  0.000  0.000    2.944094631318814  1.09840 -33.00000 -99.0000000 -18.8480920    8.8473822   0.0065395  0.2873262E+31  0.5969751E+30
-2.545818  4.216988  0.973341  7.872536  0.000000  0.000000  0.000  0.000    2.955898130744414  1.09840 -33.00000 -99.0000000 -18.8490321    8.8475719   0.0065381  0.2053625E+31  0.4164334E+30
-2.563321  4.212649  0.965701  7.872644  0.000000  0.000000  0.000  0.000    2.966485208090929  1.09840 -33.00000 -99.0000000 -18.8507200    8.8477161   0.0065370  0.2791838E+31  0.5424515E+30
-2.585123  4.207244  0.955910  7.872787  0.000000  0.000000  0.000  0.000    2.978319544455817  1.09840 -33.00000 -99.0000000 -18.8468184    8.8478985   0.0065356  0.1701929E+31  0.3236563E+30
-2.602213  4.203013  0.948457  7.872933  0.000000  0.000000  0.000  0.000    2.988485548901130  1.09840 -33.00000 -99.0000000 -18.8472803    8.8480638   0.0065344  0.2555825E+31  0.4632900E+30
-2.623985  4.197613  0.938775  7.873066  0.000000  0.000000  0.000  0.000    3.000138379892615  1.09840 -33.00000 -99.0000000 -18.8463805    8.8482396   0.0065331  0.1590180E+31  0.2811896E+30
-2.641706  4.193224  0.931005  7.873204  0.000000  0.000000  0.000  0.000    3.010265670012533  1.09840 -33.00000 -99.0000000 -18.8452068    8.8484035   0.0065318  0.2151121E+31  0.3647287E+30
-2.662814  4.187990  0.921701  7.873333  0.000000  0.000000  0.000  0.000    3.021411664915150  1.09840 -33.00000 -99.0000000 -18.8395480    8.8485726   0.0065306  0.1503822E+31  0.2471915E+30
-2.680991  4.183483  0.913717  7.873451  0.000000  0.000000  0.000  0.000    3.031555187894378  1.09840 -33.00000 -99.0000000 -18.8382319    8.8487241   0.0065294  0.1900679E+31  0.2969216E+30
-2.702244  4.178206  0.904404  7.873543  0.000000  0.000000  0.000  0.000    3.042426137270597  1.09840 -33.00000 -99.0000000 -18.8400404    8.8488683   0.0065283  0.1294539E+31  0.1966323E+30
-2.720460  4.173690  0.896404  7.873660  0.000000  0.000000  0.000  0.000    3.052306715752480  1.09840 -33.00000 -99.0000000 -18.8385800    8.8490190   0.0065272  0.1659351E+31  0.2392708E+30
-2.741581  4.168446  0.887196  7.873755  0.000000  0.000000  0.000  0.000    3.062880944838870  1.09840 -33.00000 -99.0000000 -18.8403796    8.8491641   0.0065261  0.1150171E+31  0.1601742E+30
-2.760038  4.163864  0.879091  7.873845  0.000000  0.000000  0.000  0.000    3.072620926869790  1.09840 -33.00000 -99.0000000 -18.8405677    8.8492968   0.0065251  0.1444821E+31  0.1910778E+30
-2.780922  4.158683  0.870015  7.873958  0.000000  0.000000  0.000  0.000    3.082916957270263  1.09840 -33.00000 -99.0000000 -18.8401861    8.8494545   0.0065239  0.1037287E+31  0.1323258E+30
-2.800038  4.153938  0.861651  7.874048  0.000000  0.000000  0.000  0.000    3.092564497928688  1.09840 -33.00000 -99.0000000 -18.8380466    8.8495904   0.0065229  0.1160461E+31  0.1406818E+30
-2.820218  4.148926  0.852873  7.874133  0.000000  0.000000  0.000  0.000    3.102455099641062  1.09840 -33.00000 -99.0000000 -18.8365037    8.8497236   0.0065219  0.9899270E+30  0.1143308E+30
-2.839688  4.144088  0.844365  7.874198  0.000000  0.000000  0.000  0.000    3.112120643667403  1.09840 -33.00000 -99.0000000 -18.8360779    8.8498396   0.0065210  0.1034368E+31  0.1128089E+30
-2.860145  4.139009  0.835498  7.874292  0.000000  0.000000  0.000  0.000    3.121865547836372  1.09840 -33.00000 -99.0000000 -18.8384361    8.8499820   0.0065200  0.8251598E+30  0.8595007E+29
-2.879459  4.134215  0.827047  7.874385  0.000000  0.000000  0.000  0.000    3.131279906236122  1.09840 -33.00000 -99.0000000 -18.8376939    8.8501214   0.0065189  0.9003506E+30  0.8833487E+29
-2.899936  4.129131  0.818174  7.874473  0.000000  0.000000  0.000  0.000    3.140839464286429  1.09840 -33.00000 -99.0000000 -18.8377155    8.8502612   0.0065179  0.7091315E+30  0.6591704E+29
-2.919287  4.124324  0.809692  7.874544  0.000000  0.000000  0.000  0.000    3.150074507237246  1.09840 -33.00000 -99.0000000 -18.8375149    8.8503831   0.0065170  0.7732120E+30  0.6694842E+29
-2.938833  4.119471  0.801161  7.874628  0.000000  0.000000  0.000  0.000    3.159259486103583  1.09840 -33.00000 -99.0000000 -18.8374592    8.8505177   0.0065159  0.6910064E+30  0.5651484E+29
-2.958353  4.114620  0.792627  7.874691  0.000000  0.000000  0.000  0.000    3.168300144332066  1.09840 -33.00000 -99.0000000 -18.8373170    8.8506352   0.0065151  0.6215621E+30  0.4754435E+29
-2.976923  4.110008  0.784449  7.874764  0.000000  0.000000  0.000  0.000    3.176948937600645  1.09840 -33.00000 -99.0000000 -18.8377235    8.8507582   0.0065141  0.6109695E+30  0.4374596E+29
-2.995995  4.105267  0.776074  7.874814  0.000000  0.000000  0.000  0.000    3.185620330515709  1.09840 -33.00000 -99.0000000 -18.8379816    8.8508633   0.0065134  0.5195813E+30  0.3471289E+29
-3.013973  4.100800  0.768066  7.874872  0.000000  0.000000  0.000  0.000    3.193927322186012  1.09840 -33.00000 -99.0000000 -18.8376828    8.8509731   0.0065125  0.5319622E+30  0.3326689E+29
-3.032324  4.096239  0.759907  7.874927  0.000000  0.000000  0.000  0.000    3.202239606417512  1.09840 -33.00000 -99.0000000 -18.8376297    8.8510798   0.0065117  0.4524320E+30  0.2610731E+29
-3.049528  4.091965  0.752129  7.874986  0.000000  0.000000  0.000  0.000    3.210196300454193  1.09840 -33.00000 -99.0000000 -18.8375186    8.8511902   0.0065109  0.4754335E+30  0.2549437E+29
-3.067222  4.087570  0.744152  7.875044  0.000000  0.000000  0.000  0.000    3.218156799490256  1.09840 -33.00000 -99.0000000 -18.8376217    8.8513024   0.0065101  0.3762123E+30  0.1883795E+29
-3.083361  4.083561  0.736654  7.875096  0.000000  0.000000  0.000  0.000    3.225745775383483  1.09840 -33.00000 -99.0000000 -18.8374320    8.8514042   0.0065093  0.4470723E+30  0.2005443E+29
-3.100820  4.079223  0.728684  7.875152  0.000000  0.000000  0.000  0.000    3.233494466062403  1.09840 -33.00000 -99.0000000 -18.8372974    8.8515143   0.0065085  0.2921709E+30  0.1228272E+29
-3.115901  4.075477  0.721444  7.875198  0.000000  0.000000  0.000  0.000    3.240679632974628  1.09840 -33.00000 -99.0000000 -18.8373869    8.8516101   0.0065078  0.3990984E+30  0.1510839E+29
-3.132570  4.071334  0.713633  7.875244  0.000000  0.000000  0.000  0.000    3.248186496133287  1.09840 -33.00000 -99.0000000 -18.8373502    8.8517085   0.0065070  0.2757924E+30  0.9521682E+28
-3.147749  4.067562  0.706201  7.875284  0.000000  0.000000  0.000  0.000    3.255389897880750  1.09840 -33.00000 -99.0000000 -18.8372229    8.8517983   0.0065063  0.3343508E+30  0.1021370E+29
-3.163674  4.063606  0.698376  7.875330  0.000000  0.000000  0.000  0.000    3.262773150488823  1.09840 -33.00000 -99.0000000 -18.8372491    8.8518985   0.0065056  0.2477143E+30  0.6898487E+28
-3.178054  4.060033  0.691096  7.875370  0.000000  0.000000  0.000  0.000    3.269626984554063  1.09840 -33.00000 -99.0000000 -18.8372594    8.8519883   0.0065049  0.2702272E+30  0.6484561E+28
-3.192913  4.056341  0.683491  7.875409  0.000000  0.000000  0.000  0.000    3.276644593457564  1.09840 -33.00000 -99.0000000 -18.8372414    8.8520796   0.0065042  0.2205114E+30  0.4774070E+28
-3.205818  4.053136  0.676541  7.875446  0.000000  0.000000  0.000  0.000    3.283101586976512  1.09840 -33.00000 -99.0000000 -18.8372362    8.8521636   0.0065036  0.2662294E+30  0.4923029E+28
-3.220001  4.049611  0.668990  7.875480  0.000000  0.000000  0.000  0.000    3.289931039603283  1.09840 -33.00000 -99.0000000 -18.8372551    8.8522479   0.0065030  0.1974742E+30  0.3130537E+28
-3.233577  4.046237  0.661554  7.875511  0.000000  0.000000  0.000  0.000    3.296575723105087  1.09840 -33.00000 -99.0000000 -18.8372647    8.8523262   0.0065024  0.1986647E+30  0.2599768E+28
-3.249030  4.042391  0.653375  7.875533  0.000000  0.000000  0.000  0.000    3.303317207069286  1.09840 -33.00000 -99.0000000 -18.8372767    8.8523965   0.0065019   0.000000      -0.000000    
-3.262084  4.039143  0.645975  7.875552  0.000000  0.000000  0.000  0.000    3.309256826747339  1.09840 -33.00000 -99.0000000 -18.8372247    8.8524568   0.0065014   0.000000      -0.000000    
-3.274791  4.035981  0.638442  7.875571  0.000000  0.000000  0.000  0.000    3.315227131808211  1.09840 -33.00000 -99.0000000 -18.8372125    8.8525168   0.0065010   0.000000      -0.000000    
-3.287686  4.032772  0.630756  7.875590  0.000000  0.000000  0.000  0.000    3.321254045791253  1.09840 -33.00000 -99.0000000 -18.8372073    8.8525760   0.0065005   0.000000      -0.000000    
-3.301017  4.029455  0.622693  7.875609  0.000000  0.000000  0.000  0.000    3.327505756497584  1.09840 -33.00000 -99.0000000 -18.8372036    8.8526368   0.0065001   0.000000      -0.000000    
-3.314339  4.026139  0.614460  7.875628  0.000000  0.000000  0.000  0.000    3.333812586808773  1.09840 -33.00000 -99.0000000 -18.8372036    8.8526974   0.0064996   0.000000      -0.000000    
-3.327353  4.022901  0.606245  7.875646  0.000000  0.000000  0.000  0.000    3.340026895101952  1.09840 -33.00000 -99.0000000 -18.8372036    8.8527562   0.0064992   0.000000      -0.000000    
-3.340046  4.019742  0.598057  7.875664  0.000000  0.000000  0.000  0.000    3.346142236115737  1.09840 -33.00000 -99.0000000 -18.8372035    8.8528131   0.0064987   0.000000      -0.000000    
-3.352445  4.016656  0.589890  7.875680  0.000000  0.000000  0.000  0.000    3.352161912080238  1.09840 -33.00000 -99.0000000 -18.8372035    8.8528685   0.0064983   0.000000      -0.000000    
-3.364617  4.013626  0.581768  7.875697  0.000000  0.000000  0.000  0.000    3.358066857722041  1.09840 -33.00000 -99.0000000 -18.8372035    8.8529225   0.0064979   0.000000      -0.000000    
-3.376840  4.010584  0.573539  7.875713  0.000000  0.000000  0.000  0.000    3.363966098667904  1.09840 -33.00000 -99.0000000 -18.8372034    8.8529755   0.0064975   0.000000      -0.000000    
-3.389060  4.007542  0.565180  7.875729  0.000000  0.000000  0.000  0.000    3.369870770707831  1.09840 -33.00000 -99.0000000 -18.8372034    8.8530280   0.0064971   0.000000      -0.000000    
-3.400848  4.004608  0.556812  7.875745  0.000000  0.000000  0.000  0.000    3.375690421141313  1.09840 -33.00000 -99.0000000 -18.8372033    8.8530802   0.0064967   0.000000      -0.000000    
-3.412121  4.001802  0.548813  7.875759  0.000000  0.000000  0.000  0.000    3.381167970423106  1.09840 -33.00000 -99.0000000 -18.8372033    8.8531284   0.0064964   0.000000      -0.000000    
-3.423725  3.998913  0.540608  7.875773  0.000000  0.000000  0.000  0.000    3.386702109174975  1.09840 -33.00000 -99.0000000 -18.8372033    8.8531763   0.0064960   0.000000      -0.000000    
-3.435560  3.995966  0.532244  7.875787  0.000000  0.000000  0.000  0.000    3.392256448849236  1.09840 -33.00000 -99.0000000 -18.8372033    8.8532236   0.0064957   0.000000      -0.000000    
-3.447447  3.993005  0.523878  7.875801  0.000000  0.000000  0.000  0.000    3.397726586692854  1.09840 -33.00000 -99.0000000 -18.8372032    8.8532696   0.0064953   0.000000      -0.000000    
-3.459324  3.990047  0.515502  7.875814  0.000000  0.000000  0.000  0.000    3.403118559853334  1.09840 -33.00000 -99.0000000 -18.8372032    8.8533143   0.0064950   0.000000      -0.000000    
-3.471016  3.987135  0.507129  7.875827  0.000000  0.000000  0.000  0.000    3.408424928632756  1.09840 -33.00000 -99.0000000 -18.8372032    8.8533581   0.0064947   0.000000      -0.000000    
-3.482554  3.984261  0.498807  7.875839  0.000000  0.000000  0.000  0.000    3.413615800224305  1.09840 -33.00000 -99.0000000 -18.8372031    8.8534005   0.0064944   0.000000      -0.000000    
-3.493981  3.981415  0.490520  7.875851  0.000000  0.000000  0.000  0.000    3.418702965271408  1.09840 -33.00000 -99.0000000 -18.8372031    8.8534417   0.0064940   0.000000      -0.000000    
-3.505337  3.978586  0.482265  7.875863  0.000000  0.000000  0.000  0.000    3.423690751102577  1.09840 -33.00000 -99.0000000 -18.8372031    8.8534815   0.0064937   0.000000      -0.000000    
-3.516642  3.975769  0.474036  7.875874  0.000000  0.000000  0.000  0.000    3.428584213722338  1.09840 -33.00000 -99.0000000 -18.8371896    8.8535202   0.0064935   0.000000      -0.000000    
-3.527899  3.972964  0.465835  7.875885  0.000000  0.000000  0.000  0.000    3.433384481269529  1.09840 -33.00000 -99.0000000 -18.8371895    8.8535578   0.0064932   0.000000      -0.000000    
-3.539104  3.970172  0.457653  7.875895  0.000000  0.000000  0.000  0.000    3.438098337319354  1.09840 -33.00000 -99.0000000 -18.8371895    8.8535944   0.0064929   0.000000      -0.000000    
-3.550255  3.967394  0.449495  7.875905  0.000000  0.000000  0.000  0.000    3.442723603547785  1.09840 -33.00000 -99.0000000 -18.8371895    8.8536300   0.0064926   0.000000      -0.000000    
-3.561372  3.964623  0.441355  7.875915  0.000000  0.000000  0.000  0.000    3.447265954992220  1.09840 -33.00000 -99.0000000 -18.8371895    8.8536648   0.0064924   0.000000      -0.000000    
-3.572526  3.961843  0.433234  7.875924  0.000000  0.000000  0.000  0.000    3.451726093636652  1.09840 -33.00000 -99.0000000 -18.8371894    8.8536985   0.0064921   0.000000      -0.000000    
-3.583797  3.959033  0.425095  7.875933  0.000000  0.000000  0.000  0.000    3.456126141443586  1.09840 -33.00000 -99.0000000 -18.8371894    8.8537312   0.0064919   0.000000      -0.000000    
-3.595074  3.956222  0.416921  7.875942  0.000000  0.000000  0.000  0.000    3.460475809164627  1.09840 -33.00000 -99.0000000 -18.8371797    8.8537633   0.0064916   0.000000      -0.000000    
-3.606338  3.953414  0.408774  7.875950  0.000000  0.000000  0.000  0.000    3.464742598574328  1.09840 -33.00000 -99.0000000 -18.8371797    8.8537944   0.0064914   0.000000      -0.000000    
-3.617691  3.950583  0.400631  7.875958  0.000000  0.000000  0.000  0.000    3.468940712622767  1.09840 -33.00000 -99.0000000 -18.8371770    8.8538246   0.0064912   0.000000      -0.000000    
-3.629114  3.947735  0.392451  7.875966  0.000000  0.000000  0.000  0.000    3.473091185769724  1.09840 -33.00000 -99.0000000 -18.8371770    8.8538541   0.0064910   0.000000      -0.000000    
-3.640521  3.944890  0.384270  7.875974  0.000000  0.000000  0.000  0.000    3.477176583953851  1.09840 -33.00000 -99.0000000 -18.8371769    8.8538830   0.0064907   0.000000      -0.000000    
-3.651893  3.942054  0.376108  7.875982  0.000000  0.000000  0.000  0.000    3.481187410351930  1.09840 -33.00000 -99.0000000 -18.8371769    8.8539112   0.0064905   0.000000      -0.000000    
-3.663260  3.939219  0.367963  7.875989  0.000000  0.000000  0.000  0.000    3.485125132421546  1.09840 -33.00000 -99.0000000 -18.8371769    8.8539387   0.0064903   0.000000      -0.000000    
-3.674922  3.936310  0.359824  7.875996  0.000000  0.000000  0.000  0.000    3.488998792933156  1.09840 -33.00000 -99.0000000 -18.8371768    8.8539652   0.0064901   0.000000      -0.000000    
-3.686928  3.933316  0.351559  7.876003  0.000000  0.000000  0.000  0.000    3.492870990791093  1.09840 -33.00000 -99.0000000 -18.8371733    8.8539913   0.0064899   0.000000      -0.000000    
-3.698954  3.930316  0.343233  7.876009  0.000000  0.000000  0.000  0.000    3.496709620075870  1.09840 -33.00000 -99.0000000 -18.8371732    8.8540171   0.0064897   0.000000      -0.000000    
-3.710799  3.927361  0.334939  7.876016  0.000000  0.000000  0.000  0.000    3.500472352880389  1.09840 -33.00000 -99.0000000 -18.8371732    8.8540424   0.0064896   0.000000      -0.000000    
-3.722373  3.924473  0.326717  7.876022  0.000000  0.000000  0.000  0.000    3.504141301320344  1.09840 -33.00000 -99.0000000 -18.8371732    8.8540672   0.0064894   0.000000      -0.000000    
-3.733950  3.921585  0.318597  7.876027  0.000000  0.000000  0.000  0.000    3.507706126265057  1.09840 -33.00000 -99.0000000 -18.8371732    8.8540909   0.0064892   0.000000      -0.000000    
-3.745756  3.918639  0.310421  7.876033  0.000000  0.000000  0.000  0.000    3.511238730396919  1.09840 -33.00000 -99.0000000 -18.8371732    8.8541139   0.0064890   0.000000      -0.000000    
-3.757888  3.915612  0.302186  7.876038  0.000000  0.000000  0.000  0.000    3.514740716609639  1.09840 -33.00000 -99.0000000 -18.8371731    8.8541364   0.0064889   0.000000      -0.000000    
-3.770334  3.912506  0.293849  7.876044  0.000000  0.000000  0.000  0.000    3.518231531258827  1.09840 -33.00000 -99.0000000 -18.8371732    8.8541583   0.0064887   0.000000      -0.000000    
-3.782977  3.909350  0.285438  7.876049  0.000000  0.000000  0.000  0.000    3.521698493521120  1.09840 -33.00000 -99.0000000 -18.8371731    8.8541798   0.0064885   0.000000      -0.000000    
-3.795607  3.906198  0.276994  7.876054  0.000000  0.000000  0.000  0.000    3.525124377675391  1.09840 -33.00000 -99.0000000 -18.8371731    8.8542010   0.0064884   0.000000      -0.000000    
-3.808098  3.903081  0.268578  7.876059  0.000000  0.000000  0.000  0.000    3.528484796489038  1.09840 -33.00000 -99.0000000 -18.8371731    8.8542218   0.0064882   0.000000      -0.000000    
-3.820568  3.899968  0.260220  7.876063  0.000000  0.000000  0.000  0.000    3.531768604621412  1.09840 -33.00000 -99.0000000 -18.8371731    8.8542418   0.0064881   0.000000      -0.000000    
-3.833147  3.896828  0.251834  7.876068  0.000000  0.000000  0.000  0.000    3.535010776316134  1.09840 -33.00000 -99.0000000 -18.8371731    8.8542615   0.0064879   0.000000      -0.000000    
-3.845923  3.893639  0.243427  7.876072  0.000000  0.000000  0.000  0.000    3.538210205002883  1.09840 -33.00000 -99.0000000 -18.8371731    8.8542805   0.0064878   0.000000      -0.000000    
-3.858832  3.890416  0.234938  7.876076  0.000000  0.000000  0.000  0.000    3.541388875462844  1.09840 -33.00000 -99.0000000 -18.8371731    8.8542993   0.0064876   0.000000      -0.000000    
-3.871608  3.887227  0.226448  7.876080  0.000000  0.000000  0.000  0.000    3.544516495795438  1.09840 -33.00000 -99.0000000 -18.8371731    8.8543178   0.0064875   0.000000      -0.000000    
