#    1         2         3         4         5         6       7      8            9             10       11           18        19              23                     24         25           26    
# LOG(L)   LOG(TEFF)    T_c      Ro_c       Hc        Hec   %Con_s %Con_c    Log(edad/Myr)      Masa    M^dot        Log(Lnu)  Log MHtot       Log(grav)   R/R_sun   L.H.[erg/s)] Sep.Fase[erg/s]   
-1.535108  4.576963  1.436510  8.781702  0.000000  0.000000  0.000  0.000    2.551201034385019  1.29190 -33.00000  -3.8303924 -19.1117836    9.3472319   0.0039889  0.4059908E+31  0.1356491E+31
-1.542335  4.575147  1.433872  8.781430  0.000000  0.000000  0.000  0.000    2.553811089513800  1.29190 -33.00000  -3.8511982 -19.1114520    9.3471952   0.0039891  0.7766559E+31  0.3298220E+31
-1.548871  4.573543  1.431458  8.781594  0.000000  0.000000  0.000  0.000    2.556345196601575  1.29190 -33.00000  -3.8700983 -19.1116946    9.3473129   0.0039885  0.9650130E+31  0.4066751E+31
-1.555821  4.571832  1.428883  8.781738  0.000000  0.000000  0.000  0.000    2.559098735132711  1.29190 -33.00000  -3.8906002 -19.1111670    9.3474217   0.0039880  0.1180471E+32  0.4931445E+31
-1.562738  4.570133  1.426169  8.781898  0.000000  0.000000  0.000  0.000    2.561907687663055  1.29190 -33.00000  -3.9113262 -19.1121346    9.3475390   0.0039875  0.1259439E+32  0.5221245E+31
-1.569641  4.568438  1.423486  8.782076  0.000000  0.000000  0.000  0.000    2.564786468371596  1.29190 -33.00000  -3.9323472 -19.1124938    9.3476655   0.0039869  0.1397360E+32  0.5745988E+31
-1.576477  4.566777  1.420496  8.782369  0.000000  0.000000  0.000  0.000    2.567737952444859  1.29190 -33.00000  -3.9538432 -19.1109487    9.3478571   0.0039860  0.1282367E+32  0.5252829E+31
-1.583307  4.565105  1.418311  8.782573  0.000000  0.000000  0.000  0.000    2.570727325032202  1.29190 -33.00000  -3.9743506 -19.1099515    9.3479974   0.0039854  0.1803832E+32  0.7298472E+31
-1.590283  4.563398  1.414822  8.782792  0.000000  0.000000  0.000  0.000    2.573836651573290  1.29190 -33.00000  -3.9971048 -19.1098405    9.3481462   0.0039847  0.1296733E+32  0.5225129E+31
-1.596076  4.561987  1.413691  8.783017  0.000000  0.000000  0.000  0.000    2.576536217172521  1.29190 -33.00000  -4.0136660 -19.1106039    9.3482932   0.0039840  0.2325375E+32  0.9235327E+31
-1.603067  4.560281  1.408709  8.783271  0.000000  0.000000  0.000  0.000    2.579753700556785  1.29190 -33.00000  -4.0390676 -19.1123220    9.3484616   0.0039833  0.7362555E+31  0.2935901E+31
-1.606783  4.559415  1.411131  8.783705  0.000000  0.000000  0.000  0.000    2.581712518099093  1.29190 -33.00000  -4.0446093 -19.1119226    9.3487135   0.0039821  0.4288037E+32  0.1667750E+32
-1.611292  4.558354  1.405253  8.784156  0.000000  0.000000  0.000  0.000    2.584051496310198  1.29190 -33.00000  -4.0651619 -19.1123987    9.3489786   0.0039809   0.000000      -0.000000    
-1.613315  4.557912  1.408838  8.784608  0.000000  0.000000  0.000  0.000    2.585256076894766  1.29190 -33.00000  -4.0647240 -19.1119446    9.3492340   0.0039797  0.5809765E+32  0.2234925E+32
-1.615280  4.557426  1.405448  8.784629  0.000000  0.000000  0.000  0.000    2.586251144250872  1.29190 -33.00000  -4.0747521 -19.1114213    9.3492535   0.0039796   0.000000      -0.000000    
-1.616747  4.557092  1.405453  8.784860  0.000000  0.000000  0.000  0.000    2.587115785754525  1.29190 -33.00000  -4.0784740 -19.1114261    9.3493863   0.0039790  0.2823102E+32  0.1089295E+32
-1.618502  4.556688  1.402722  8.785101  0.000000  0.000000  0.000  0.000    2.588151088393759  1.29190 -33.00000  -4.0874577 -19.1112989    9.3495254   0.0039784   0.000000      -0.000000    
-1.620251  4.556318  1.403591  8.785578  0.000000  0.000000  0.000  0.000    2.589289973464519  1.29190 -33.00000  -4.0909599 -19.1125219    9.3497943   0.0039772  0.3233093E+32  0.1241414E+32
-1.622492  4.555827  1.400421  8.786066  0.000000  0.000000  0.000  0.000    2.590652704930416  1.29190 -33.00000  -4.1026337 -19.1129180    9.3500709   0.0039759   0.000000      -0.000000    
-1.624772  4.555295  1.402517  8.786321  0.000000  0.000000  0.000  0.000    2.591940166014235  1.29190 -33.00000  -4.1045864 -19.1129761    9.3502240   0.0039752  0.4544637E+32  0.1725181E+32
-1.627531  4.554646  1.398615  8.786597  0.000000  0.000000  0.000  0.000    2.593480098183093  1.29190 -33.00000  -4.1185098 -19.1135449    9.3503866   0.0039745   0.000000      -0.000000    
-1.629558  4.554177  1.399401  8.786856  0.000000  0.000000  0.000  0.000    2.594645330936487  1.29190 -33.00000  -4.1222684 -19.1132751    9.3505373   0.0039738  0.3474155E+32  0.1314656E+32
-1.632066  4.553590  1.396193  8.787127  0.000000  0.000000  0.000  0.000    2.596039495932908  1.29190 -33.00000  -4.1345730 -19.1136378    9.3506967   0.0039730   0.000000      -0.000000    
-1.634031  4.553173  1.397450  8.787649  0.000000  0.000000  0.000  0.000    2.597312892109039  1.29190 -33.00000  -4.1368941 -19.1139623    9.3509928   0.0039717  0.3850846E+32  0.1449851E+32
-1.636476  4.552637  1.394193  8.788182  0.000000  0.000000  0.000  0.000    2.598836055316853  1.29190 -33.00000  -4.1501718 -19.1145474    9.3512967   0.0039703   0.000000      -0.000000    
-1.638525  4.552203  1.394790  8.788733  0.000000  0.000000  0.000  0.000    2.600167201624541  1.29190 -33.00000  -4.1538373 -19.1140179    9.3516088   0.0039689  0.3257729E+32  0.1221748E+32
-1.641138  4.551630  1.391694  8.789294  0.000000  0.000000  0.000  0.000    2.601759210143444  1.29190 -33.00000  -4.1671354 -19.1140855    9.3519292   0.0039674   0.000000      -0.000000    
-1.642932  4.551336  1.391440  8.790399  0.000000  0.000000  0.000  0.000    2.603206948762666  1.29190 -33.00000  -4.1720089 -19.1133642    9.3525472   0.0039646  0.1998259E+32  0.7521953E+31
-1.645335  4.550880  1.390497  8.791424  0.000000  0.000000  0.000  0.000    2.604937888626988  1.29190 -33.00000  -4.1800792 -19.1134829    9.3531242   0.0039619  0.1707761E+32  0.6416585E+31
-1.648995  4.550042  1.388459  8.791959  0.000000  0.000000  0.000  0.000    2.607005950853202  1.29190 -33.00000  -4.1937982 -19.1142167    9.3534353   0.0039605  0.1307034E+32  0.4890748E+31
-1.653313  4.549056  1.386647  8.792598  0.000000  0.000000  0.000  0.000    2.609474696061860  1.29190 -33.00000  -4.2076111 -19.1144523    9.3538069   0.0039588  0.1732779E+32  0.6433981E+31
-1.658722  4.547799  1.383530  8.793246  0.000000  0.000000  0.000  0.000    2.612418784504953  1.29190 -33.00000  -4.2291740 -19.1139660    9.3541880   0.0039571  0.1075408E+32  0.3991916E+31
-1.663844  4.546585  1.382077  8.793682  0.000000  0.000000  0.000  0.000    2.615229013611421  1.29190 -33.00000  -4.2430358 -19.1147665    9.3544561   0.0039559  0.2283146E+32  0.8361914E+31
-1.670211  4.545063  1.378191  8.794137  0.000000  0.000000  0.000  0.000    2.618577459754010  1.29190 -33.00000  -4.2676685 -19.1162830    9.3547350   0.0039546  0.9230954E+31  0.3385717E+31
-1.673631  4.544401  1.377514  8.795497  0.000000  0.000000  0.000  0.000    2.621049588749460  1.29190 -33.00000  -4.2765780 -19.1169423    9.3555078   0.0039511  0.2450533E+32  0.8911997E+31
-1.678453  4.543394  1.373512  8.796876  0.000000  0.000000  0.000  0.000    2.623997687408006  1.29190 -33.00000  -4.3006059 -19.1176385    9.3562977   0.0039475   0.000000      -0.000000    
-1.680672  4.543035  1.375355  8.798261  0.000000  0.000000  0.000  0.000    2.625993734861690  1.29190 -33.00000  -4.2972730 -19.1192980    9.3570827   0.0039439  0.5276930E+32  0.1889835E+32
-1.682686  4.542730  1.373037  8.799666  0.000000  0.000000  0.000  0.000    2.627912210494426  1.29190 -33.00000  -4.3118602 -19.1197353    9.3578781   0.0039403   0.000000      -0.000000    
-1.684051  4.542593  1.372438  8.801108  0.000000  0.000000  0.000  0.000    2.629490331313675  1.29190 -33.00000  -4.3178582 -19.1188461    9.3586939   0.0039366  0.2249372E+32  0.8070868E+31
-1.686266  4.542246  1.370195  8.802569  0.000000  0.000000  0.000  0.000    2.631376537779565  1.29190 -33.00000  -4.3295555 -19.1191966    9.3595222   0.0039329   0.000000      -0.000000    
-1.688635  4.541866  1.370457  8.804066  0.000000  0.000000  0.000  0.000    2.633471273146670  1.29190 -33.00000  -4.3332586 -19.1190055    9.3603715   0.0039290  0.3491938E+32  0.1238643E+32
-1.692116  4.541214  1.367465  8.805595  0.000000  0.000000  0.000  0.000    2.635971691371643  1.29190 -33.00000  -4.3518780 -19.1194729    9.3612425   0.0039251   0.000000      -0.000000    
-1.694647  4.540734  1.367691  8.806651  0.000000  0.000000  0.000  0.000    2.637922495541809  1.29190 -33.00000  -4.3555243 -19.1201936    9.3618536   0.0039223  0.3840472E+32  0.1347237E+32
-1.698151  4.540016  1.364820  8.807751  0.000000  0.000000  0.000  0.000    2.640251952205604  1.29190 -33.00000  -4.3743705 -19.1185712    9.3624862   0.0039195   0.000000      -0.000000    
-1.699479  4.539974  1.364873  8.809799  0.000000  0.000000  0.000  0.000    2.642062336961798  1.29190 -33.00000  -4.3764064 -19.1185142    9.3636462   0.0039142  0.2911424E+32  0.1019698E+32
-1.701309  4.539808  1.363058  8.811855  0.000000  0.000000  0.000  0.000    2.644018516613950  1.29190 -33.00000  -4.3875278 -19.1184197    9.3648132   0.0039090   0.000000      -0.000000    
-1.704375  4.539200  1.362191  8.812951  0.000000  0.000000  0.000  0.000    2.646123113221475  1.29190 -33.00000  -4.3974866 -19.1178311    9.3654444   0.0039061  0.2407811E+32  0.8406390E+31
-1.708739  4.538271  1.359167  8.814074  0.000000  0.000000  0.000  0.000    2.648635240097272  1.29190 -33.00000  -4.4169943 -19.1180224    9.3660954   0.0039032   0.000000      -0.000000    
-1.711450  4.537770  1.359475  8.815302  0.000000  0.000000  0.000  0.000    2.650716781291580  1.29190 -33.00000  -4.4182208 -19.1167047    9.3668013   0.0039001  0.3954917E+32  0.1356029E+32
-1.715228  4.537008  1.356651  8.816562  0.000000  0.000000  0.000  0.000    2.653201532630295  1.29190 -33.00000  -4.4408117 -19.1164337    9.3675295   0.0038968   0.000000      -0.000000    
-1.717571  4.536599  1.356346  8.817797  0.000000  0.000000  0.000  0.000    2.655094228479401  1.29190 -33.00000  -4.4428457 -19.1167128    9.3682396   0.0038936  0.3149491E+32  0.1073516E+32
-1.720978  4.535930  1.353829  8.819059  0.000000  0.000000  0.000  0.000    2.657354628908482  1.29190 -33.00000  -4.4625070 -19.1165014    9.3689691   0.0038903   0.000000      -0.000000    
-1.723065  4.535710  1.352845  8.821153  0.000000  0.000000  0.000  0.000    2.659360755493385  1.29190 -33.00000  -4.4709064 -19.1179626    9.3701757   0.0038849  0.1462616E+32  0.5031529E+31
-1.724947  4.535552  1.352548  8.823330  0.000000  0.000000  0.000  0.000    2.661473830129511  1.29190 -33.00000  -4.4749102 -19.1170553    9.3714240   0.0038793  0.2366726E+32  0.8096345E+31
-1.727251  4.535289  1.350646  8.825516  0.000000  0.000000  0.000  0.000    2.663612752929000  1.29190 -33.00000  -4.4896577 -19.1180882    9.3726794   0.0038737   0.000000      -0.000000    
-1.729288  4.535103  1.350200  8.827762  0.000000  0.000000  0.000  0.000    2.665768176032746  1.29190 -33.00000  -4.4938535 -19.1188056    9.3739699   0.0038680  0.2376395E+32  0.8097349E+31
-1.731602  4.534848  1.348408  8.830014  0.000000  0.000000  0.000  0.000    2.667881556428753  1.29190 -33.00000  -4.5121881 -19.1193899    9.3752651   0.0038622   0.000000      -0.000000    
-1.733726  4.534613  1.348023  8.832064  0.000000  0.000000  0.000  0.000    2.669948308025424  1.29190 -33.00000  -4.5162739 -19.1193434    9.3764468   0.0038570  0.2523016E+32  0.8542366E+31
-1.736532  4.534210  1.346025  8.834131  0.000000  0.000000  0.000  0.000    2.672166747259642  1.29190 -33.00000  -4.5320233 -19.1184674    9.3776404   0.0038517   0.000000      -0.000000    
-1.739018  4.533941  1.345270  8.836577  0.000000  0.000000  0.000  0.000    2.674528626630750  1.29190 -33.00000  -4.5378804 -19.1183409    9.3790523   0.0038454  0.1990336E+32  0.6727511E+31
-1.740549  4.533895  1.345163  8.838891  0.000000  0.000000  0.000  0.000    2.676650834880838  1.29190 -33.00000  -4.5406592 -19.1173735    9.3803981   0.0038395  0.2629849E+32  0.8794725E+31
-1.742293  4.533796  1.343561  8.841231  0.000000  0.000000  0.000  0.000    2.678664772082278  1.29190 -33.00000  -4.5536075 -19.1173493    9.3817490   0.0038335   0.000000      -0.000000    
-1.743482  4.533841  1.343436  8.843594  0.000000  0.000000  0.000  0.000    2.680557274540482  1.29190 -33.00000  -4.5550599 -19.1175060    9.3831155   0.0038275  0.2801257E+32  0.9296087E+31
-1.744698  4.533880  1.342259  8.845968  0.000000  0.000000  0.000  0.000    2.682315951057305  1.29190 -33.00000  -4.5670101 -19.1167309    9.3844882   0.0038214   0.000000      -0.000000    
-1.745605  4.533960  1.342360  8.848084  0.000000  0.000000  0.000  0.000    2.683943486469453  1.29190 -33.00000  -4.5671018 -19.1173722    9.3857142   0.0038160  0.3296575E+32  0.1082442E+32
-1.746882  4.533949  1.341226  8.850212  0.000000  0.000000  0.000  0.000    2.685631820028634  1.29190 -33.00000  -4.5791197 -19.1177808    9.3869475   0.0038106   0.000000      -0.000000    
-1.748798  4.533778  1.339679  8.852338  0.000000  0.000000  0.000  0.000    2.687374770853397  1.29190 -33.00000  -4.5922439 -19.1183914    9.3881822   0.0038052   0.000000      -0.000000    
-1.750891  4.533515  1.339246  8.854121  0.000000  0.000000  0.000  0.000    2.689175051230205  1.29190 -33.00000  -4.5958375 -19.1171351    9.3892211   0.0038007  0.2628102E+32  0.8585067E+31
-1.754122  4.532971  1.337280  8.855924  0.000000  0.000000  0.000  0.000    2.691325582961049  1.29190 -33.00000  -4.6127035 -19.1174714    9.3902757   0.0037961   0.000000      -0.000000    
-1.756936  4.532615  1.336214  8.858305  0.000000  0.000000  0.000  0.000    2.693657298900792  1.29190 -33.00000  -4.6198137 -19.1181424    9.3916654   0.0037900  0.1670429E+32  0.5460807E+31
-1.758790  4.532486  1.335845  8.860575  0.000000  0.000000  0.000  0.000    2.695802194731676  1.29190 -33.00000  -4.6235560 -19.1190541    9.3930025   0.0037842  0.2416593E+32  0.7831467E+31
-1.761042  4.532257  1.334173  8.862863  0.000000  0.000000  0.000  0.000    2.697869094190423  1.29190 -33.00000  -4.6431060 -19.1192388    9.3943396   0.0037783   0.000000      -0.000000    
-1.763487  4.531881  1.333402  8.864468  0.000000  0.000000  0.000  0.000    2.699847165590068  1.29190 -33.00000  -4.6480592 -19.1196389    9.3952825   0.0037742  0.2495152E+32  0.7994858E+31
-1.767439  4.531134  1.330992  8.866101  0.000000  0.000000  0.000  0.000    2.702209019803650  1.29190 -33.00000  -4.6680233 -19.1207959    9.3962469   0.0037701   0.000000      -0.000000    
-1.770261  4.530624  1.330548  8.867420  0.000000  0.000000  0.000  0.000    2.704437342931623  1.29190 -33.00000  -4.6716313 -19.1208387    9.3970268   0.0037667  0.3533869E+32  0.1109781E+32
-1.774935  4.529657  1.327706  8.868775  0.000000  0.000000  0.000  0.000    2.707096325920769  1.29190 -33.00000  -4.6931535 -19.1195731    9.3978336   0.0037632   0.000000      -0.000000    
-1.777129  4.529344  1.327226  8.870368  0.000000  0.000000  0.000  0.000    2.709092015115274  1.29190 -33.00000  -4.6960818 -19.1185655    9.3987740   0.0037591  0.3139134E+32  0.9741931E+31
-1.780931  4.528634  1.324871  8.871987  0.000000  0.000000  0.000  0.000    2.711474799539311  1.29190 -33.00000  -4.7193020 -19.1184906    9.3997357   0.0037549   0.000000      -0.000000    
-1.784336  4.527988  1.323360  8.873368  0.000000  0.000000  0.000  0.000    2.713591306059567  1.29190 -33.00000  -4.7281801 -19.1185598    9.4005571   0.0037514  0.1582657E+32  0.4907333E+31
-1.788020  4.527364  1.321619  8.875348  0.000000  0.000000  0.000  0.000    2.716117573282677  1.29190 -33.00000  -4.7434615 -19.1182886    9.4017485   0.0037462  0.1126258E+32  0.3491185E+31
-1.791933  4.526697  1.319895  8.877437  0.000000  0.000000  0.000  0.000    2.718891961783581  1.29190 -33.00000  -4.7585338 -19.1177605    9.4029927   0.0037409  0.1480142E+32  0.4573766E+31
-1.797302  4.525669  1.316884  8.879539  0.000000  0.000000  0.000  0.000    2.721777478362220  1.29190 -33.00000  -4.7857493 -19.1182252    9.4042495   0.0037355   0.000000      -0.000000    
-1.800692  4.525040  1.316039  8.880998  0.000000  0.000000  0.000  0.000    2.724242743412419  1.29190 -33.00000  -4.7910581 -19.1178420    9.4051232   0.0037317  0.2978580E+32  0.8893175E+31
-1.806442  4.523828  1.312859  8.882491  0.000000  0.000000  0.000  0.000    2.727182707356219  1.29190 -33.00000  -4.8204544 -19.1170771    9.4060251   0.0037278   0.000000      -0.000000    
-1.808094  4.523726  1.312683  8.884575  0.000000  0.000000  0.000  0.000    2.729266497682656  1.29190 -33.00000  -4.8176253 -19.1175640    9.4072678   0.0037225  0.3338999E+32  0.1000488E+32
-1.810809  4.523361  1.310962  8.886674  0.000000  0.000000  0.000  0.000    2.731433847672426  1.29190 -33.00000  -4.8379989 -19.1167354    9.4085238   0.0037171   0.000000      -0.000000    
-1.813309  4.523060  1.309888  8.888808  0.000000  0.000000  0.000  0.000    2.733665409040944  1.29190 -33.00000  -4.8438783 -19.1172345    9.4098202   0.0037116  0.1902565E+32  0.5690486E+31
-1.816834  4.522502  1.307847  8.890958  0.000000  0.000000  0.000  0.000    2.735926783721588  1.29190 -33.00000  -4.8687677 -19.1159296    9.4111117   0.0037061   0.000000      -0.000000    
-1.820613  4.521763  1.306341  8.892316  0.000000  0.000000  0.000  0.000    2.738203792406532  1.29190 -33.00000  -4.8774746 -19.1172016    9.4119339   0.0037026  0.1878470E+32  0.5554998E+31
-1.826518  4.520498  1.303279  8.893702  0.000000  0.000000  0.000  0.000    2.740920537214360  1.29190 -33.00000  -4.9035607 -19.1166808    9.4127798   0.0036990   0.000000      -0.000000    
-1.829243  4.520072  1.302487  8.895394  0.000000  0.000000  0.000  0.000    2.743107456018095  1.29190 -33.00000  -4.9076028 -19.1164550    9.4138020   0.0036946  0.2671768E+32  0.7784608E+31
-1.834125  4.519112  1.299867  8.897109  0.000000  0.000000  0.000  0.000    2.745717304691754  1.29190 -33.00000  -4.9344092 -19.1158550    9.4148446   0.0036902   0.000000      -0.000000    
-1.837450  4.518424  1.298741  8.898011  0.000000  0.000000  0.000  0.000    2.747878470248562  1.29190 -33.00000  -4.9400880 -19.1152473    9.4154151   0.0036878  0.2750283E+32  0.7837090E+31
-1.843076  4.517164  1.295803  8.898963  0.000000  0.000000  0.000  0.000    2.750457752498415  1.29190 -33.00000  -4.9652276 -19.1157803    9.4160042   0.0036853   0.000000      -0.000000    
-1.845105  4.516930  1.295130  8.900764  0.000000  0.000000  0.000  0.000    2.752403175467599  1.29190 -33.00000  -4.9679447 -19.1158544    9.4170967   0.0036806  0.2549544E+32  0.7263920E+31
-1.849112  4.516206  1.292957  8.902582  0.000000  0.000000  0.000  0.000    2.754726058337305  1.29190 -33.00000  -4.9903618 -19.1150622    9.4182059   0.0036759   0.000000      -0.000000    
-1.852797  4.515506  1.291356  8.904026  0.000000  0.000000  0.000  0.000    2.756944194831214  1.29190 -33.00000  -5.0047927 -19.1155176    9.4190906   0.0036722  0.1570626E+32  0.4452376E+31
-1.858708  4.514254  1.288379  8.905493  0.000000  0.000000  0.000  0.000    2.759591090339980  1.29190 -33.00000  -5.0303693 -19.1157708    9.4199956   0.0036684   0.000000      -0.000000    
-1.861930  4.513705  1.287157  8.907165  0.000000  0.000000  0.000  0.000    2.761815249605035  1.29190 -33.00000  -5.0366918 -19.1154624    9.4210196   0.0036640  0.2030679E+32  0.5665067E+31
-1.867469  4.512581  1.284363  8.908862  0.000000  0.000000  0.000  0.000    2.764469291821016  1.29190 -33.00000  -5.0638789 -19.1152313    9.4220653   0.0036596   0.000000      -0.000000    
-1.869932  4.512253  1.283512  8.910705  0.000000  0.000000  0.000  0.000    2.766681190861688  1.29190 -33.00000  -5.0673454 -19.1148027    9.4232143   0.0036548  0.2480455E+32  0.6856470E+31
-1.874771  4.511332  1.281017  8.912576  0.000000  0.000000  0.000  0.000    2.769240775817295  1.29190 -33.00000  -5.0954562 -19.1140260    9.4243681   0.0036499   0.000000      -0.000000    
-1.877282  4.510972  1.280074  8.914314  0.000000  0.000000  0.000  0.000    2.771425422686986  1.29190 -33.00000  -5.0993276 -19.1148173    9.4254388   0.0036455  0.2391054E+32  0.6480315E+31
-1.882458  4.509950  1.277436  8.916075  0.000000  0.000000  0.000  0.000    2.774032574970805  1.29190 -33.00000  -5.1248364 -19.1150380    9.4265308   0.0036409   0.000000      -0.000000    
-1.886073  4.509271  1.275855  8.917523  0.000000  0.000000  0.000  0.000    2.776185265958989  1.29190 -33.00000  -5.1368607 -19.1145727    9.4274296   0.0036371  0.1517016E+32  0.4123693E+31
-1.890441  4.508433  1.273840  8.919154  0.000000  0.000000  0.000  0.000    2.778754488911029  1.29190 -33.00000  -5.1566073 -19.1143020    9.4284436   0.0036329  0.1034385E+32  0.2785556E+31
-1.897882  4.506830  1.270229  8.920796  0.000000  0.000000  0.000  0.000    2.781817627113236  1.29190 -33.00000  -5.1858930 -19.1143703    9.4294737   0.0036286   0.000000      -0.000000    
-1.901459  4.506121  1.268805  8.921944  0.000000  0.000000  0.000  0.000    2.784057528137735  1.29190 -33.00000  -5.1989474 -19.1145151    9.4302152   0.0036255  0.2155090E+32  0.5675573E+31
-1.907390  4.504727  1.266085  8.922487  0.000000  0.000000  0.000  0.000    2.786730248729388  1.29190 -33.00000  -5.2214843 -19.1141418    9.4305670   0.0036240  0.7802170E+31  0.2034232E+31
-1.912892  4.503563  1.263470  8.923834  0.000000  0.000000  0.000  0.000    2.789199775401430  1.29190 -33.00000  -5.2432464 -19.1132259    9.4314151   0.0036205  0.3659719E+31  0.9572400E+30
-1.917582  4.502576  1.261407  8.925007  0.000000  0.000000  0.000  0.000    2.791793840871002  1.29190 -33.00000  -5.2624570 -19.1130837    9.4321561   0.0036174  0.1530503E+32  0.3938521E+31
-1.923708  4.501312  1.258545  8.926701  0.000000  0.000000  0.000  0.000    2.794886404133141  1.29190 -33.00000  -5.2850763 -19.1122518    9.4332273   0.0036129  0.6754007E+31  0.1748768E+31
-1.929624  4.500022  1.255853  8.927887  0.000000  0.000000  0.000  0.000    2.797782519420705  1.29190 -33.00000  -5.3065355 -19.1124366    9.4339838   0.0036098  0.1031989E+32  0.2643423E+31
-1.937808  4.498080  1.252117  8.928514  0.000000  0.000000  0.000  0.000    2.801040951853701  1.29190 -33.00000  -5.3379613 -19.1119161    9.4343971   0.0036080  0.6275302E+31  0.1577871E+31
-1.943763  4.496675  1.249443  8.928975  0.000000  0.000000  0.000  0.000    2.803561169589828  1.29190 -33.00000  -5.3593589 -19.1115181    9.4347335   0.0036067  0.9958457E+31  0.2439004E+31
-1.950144  4.495226  1.246541  8.929876  0.000000  0.000000  0.000  0.000    2.806417517933665  1.29190 -33.00000  -5.3834915 -19.1109025    9.4353169   0.0036042  0.8301020E+31  0.2050525E+31
-1.957351  4.493584  1.243251  8.930866  0.000000  0.000000  0.000  0.000    2.809361282520018  1.29190 -33.00000  -5.4120338 -19.1109263    9.4359591   0.0036016  0.5170646E+31  0.1275026E+31
-1.962597  4.492443  1.240875  8.931922  0.000000  0.000000  0.000  0.000    2.811941501416625  1.29190 -33.00000  -5.4350944 -19.1109066    9.4366403   0.0035987  0.1091783E+32  0.2646131E+31
-1.969353  4.490985  1.237772  8.933352  0.000000  0.000000  0.000  0.000    2.815017664369438  1.29190 -33.00000  -5.4585332 -19.1101864    9.4375640   0.0035949  0.5909572E+31  0.1442379E+31
-1.975393  4.489653  1.235029  8.934446  0.000000  0.000000  0.000  0.000    2.817809712408187  1.29190 -33.00000  -5.4883964 -19.1105045    9.4382748   0.0035920  0.8723098E+31  0.2107383E+31
-1.982558  4.488062  1.231755  8.935624  0.000000  0.000000  0.000  0.000    2.820892341701877  1.29190 -33.00000  -5.5151463 -19.1096058    9.4390755   0.0035887  0.5957195E+31  0.1429671E+31
-1.988927  4.486629  1.228872  8.936598  0.000000  0.000000  0.000  0.000    2.823638968509971  1.29190 -33.00000  -5.5394864 -19.1096720    9.4397133   0.0035860  0.7284279E+31  0.1729666E+31
-1.995175  4.485239  1.226018  8.937645  0.000000  0.000000  0.000  0.000    2.826526401345335  1.29190 -33.00000  -5.5622892 -19.1095106    9.4404000   0.0035832  0.8557994E+31  0.1982332E+31
-2.002835  4.483453  1.222563  8.938421  0.000000  0.000000  0.000  0.000    2.829591137794907  1.29190 -33.00000  -5.5872156 -19.1092993    9.4409176   0.0035811  0.5738158E+31  0.1327704E+31
-2.009242  4.482014  1.219675  8.939408  0.000000  0.000000  0.000  0.000    2.832170194390360  1.29190 -33.00000  -5.6163764 -19.1096934    9.4415691   0.0035784  0.4842298E+31  0.1114458E+31
-2.015320  4.480699  1.216899  8.940651  0.000000  0.000000  0.000  0.000    2.834826578325131  1.29190 -33.00000  -5.6394293 -19.1097472    9.4423868   0.0035750  0.6132222E+31  0.1413587E+31
-2.021829  4.479265  1.213923  8.941820  0.000000  0.000000  0.000  0.000    2.837726391699470  1.29190 -33.00000  -5.6655036 -19.1098172    9.4431598   0.0035718  0.7107062E+31  0.1626236E+31
-2.028647  4.477747  1.210815  8.942898  0.000000  0.000000  0.000  0.000    2.840678921535577  1.29190 -33.00000  -5.6924713 -19.1094520    9.4439038   0.0035688  0.6475219E+31  0.1465278E+31
-2.035645  4.476147  1.207657  8.943796  0.000000  0.000000  0.000  0.000    2.843556517656523  1.29190 -33.00000  -5.7193371 -19.1094484    9.4445058   0.0035663  0.6050020E+31  0.1348957E+31
-2.041574  4.474823  1.204932  8.944740  0.000000  0.000000  0.000  0.000    2.846313619781316  1.29190 -33.00000  -5.7414579 -19.1098630    9.4451376   0.0035637  0.8645135E+31  0.1874155E+31
-2.050740  4.472694  1.200899  8.945696  0.000000  0.000000  0.000  0.000    2.849378002334588  1.29190 -33.00000  -5.7800521 -19.1098651    9.4457860   0.0035610   0.000000      -0.000000    
-2.054325  4.471944  1.199146  8.946571  0.000000  0.000000  0.000  0.000    2.851371994554228  1.29190 -33.00000  -5.7872347 -19.1096794    9.4463694   0.0035587  0.1327035E+32  0.2838655E+31
-2.059501  4.470806  1.196798  8.947504  0.000000  0.000000  0.000  0.000    2.853752763026955  1.29190 -33.00000  -5.8079646 -19.1094317    9.4469965   0.0035561  0.6068716E+31  0.1293530E+31
-2.066077  4.469303  1.193850  8.948335  0.000000  0.000000  0.000  0.000    2.856438193736927  1.29190 -33.00000  -5.8333972 -19.1095381    9.4475616   0.0035538  0.5607923E+31  0.1182422E+31
-2.073232  4.467626  1.190647  8.948931  0.000000  0.000000  0.000  0.000    2.859133906208671  1.29190 -33.00000  -5.8674489 -19.1099478    9.4480065   0.0035520  0.4889407E+31  0.1016963E+31
-2.080089  4.466045  1.187600  8.949709  0.000000  0.000000  0.000  0.000    2.861650603612365  1.29190 -33.00000  -5.8913411 -19.1100339    9.4485409   0.0035498  0.3530394E+31  0.7304556E+30
-2.086210  4.464665  1.184817  8.950585  0.000000  0.000000  0.000  0.000    2.864080426076691  1.29190 -33.00000  -5.9145279 -19.1098050    9.4491395   0.0035473  0.5067603E+31  0.1048142E+31
-2.093041  4.463071  1.181714  8.951246  0.000000  0.000000  0.000  0.000    2.866727859778703  1.29190 -33.00000  -5.9409603 -19.1096554    9.4495976   0.0035455  0.5252076E+31  0.1072376E+31
